,t2m,tp,log_tp,snr,ssrd,skt,q
1999-08-02,299.96243,0.468048,0.383934,14.105106,21.04255,299.27747,0.016549
1999-08-03,300.15875,0.37716,0.320023,13.399819,20.381924,299.4642,0.016937
1999-08-04,299.946,0.862212,0.621765,13.503436,19.925684,299.07913,0.016904
1999-08-05,299.51837,1.129619,0.755943,9.996739,15.005589,298.22235,0.017189
1999-08-06,299.18143,2.989964,1.383782,12.400976,17.448978,297.99414,0.016751
1999-08-07,299.78818,1.371415,0.863487,13.547188,19.764181,298.943,0.017205
1999-08-08,299.66595,1.530582,0.928449,11.863858,17.675161,298.59113,0.017374
1999-08-09,300.0128,0.977921,0.682046,12.650605,18.652033,299.01996,0.016722
1999-08-10,299.8588,1.44941,0.895847,13.185396,19.155935,298.90936,0.016968
1999-08-11,300.0003,0.468238,0.384063,13.925211,20.481552,299.14273,0.01674
1999-08-12,300.07013,0.826538,0.602422,13.469004,19.78031,298.96387,0.016667
1999-08-13,299.80743,1.984272,1.093356,13.719898,19.920305,298.7288,0.016765
1999-08-14,299.73724,1.945906,1.080416,12.141108,18.33584,298.81763,0.017282
1999-08-15,299.9315,1.736369,1.006632,13.574307,20.067303,299.2257,0.017269
1999-08-16,299.02817,18.033009,2.946175,11.403512,15.950825,298.4545,0.016863
1999-08-17,297.59183,10.820631,2.469846,8.928493,13.134861,297.44254,0.016433
1999-08-18,297.90347,8.826421,2.285075,9.678849,13.890686,296.98352,0.015856
1999-08-19,298.98032,0.394174,0.332302,14.1306,20.85428,298.03107,0.016113
1999-08-20,299.33398,0.755636,0.562831,13.694801,20.423212,298.8878,0.016727
1999-08-21,299.8754,1.008435,0.697356,14.356374,21.399054,299.3376,0.017278
1999-08-22,300.14462,0.142161,0.132922,14.93801,22.272343,299.437,0.016697
1999-08-23,299.97647,3.55912,1.51713,13.841228,20.564344,299.3291,0.017084
1999-08-24,299.29712,0.784188,0.578963,12.837966,18.367207,298.82867,0.01706
1999-08-25,300.14624,0.81381,0.59543,14.24679,20.94298,299.5319,0.016846
1999-08-26,300.32877,0.496857,0.403368,14.506647,21.780592,299.7084,0.016804
1999-08-27,300.1359,1.017809,0.702012,13.306628,20.02078,299.64215,0.017077
1999-08-28,300.1562,1.939774,1.078333,13.796343,20.485945,299.4713,0.017297
1999-08-29,300.22864,1.223357,0.799018,14.543029,21.056704,299.7144,0.01714
1999-08-30,300.2758,0.725974,0.545792,14.156448,20.96785,299.5861,0.016885
1999-08-31,299.9749,1.768372,1.018259,13.715216,20.198444,299.25888,0.01674
1999-09-01,299.8712,1.366123,0.861253,13.484727,19.843744,299.2972,0.016671
1999-09-02,300.03912,1.247996,0.810039,13.431963,19.667505,299.26172,0.016827
1999-09-03,300.2353,2.36741,1.214144,14.272003,20.749647,299.59607,0.016741
1999-09-04,299.9544,0.402935,0.338566,13.881377,20.350607,299.4814,0.017014
1999-09-05,300.22467,0.689714,0.524559,14.685398,21.554413,299.70172,0.017114
1999-09-06,300.01367,1.739911,1.007925,14.70449,21.47183,299.45526,0.016991
1999-09-07,300.36234,0.981528,0.683868,14.800562,22.207743,299.98325,0.016557
1999-09-08,300.8314,0.467176,0.383339,14.538561,22.175596,300.0636,0.017153
1999-09-09,300.82187,0.84624,0.613151,15.776342,23.82899,300.59747,0.016293
1999-09-10,300.49472,0.281897,0.248341,13.991831,21.88927,300.3325,0.01589
1999-09-11,300.3905,1.224549,0.799554,13.346994,20.744198,300.11908,0.016612
1999-09-12,300.2015,0.841291,0.610467,13.274554,19.690052,299.44214,0.016542
1999-09-13,300.09946,1.407522,0.878598,14.285116,21.74424,299.49603,0.01618
1999-09-14,300.4476,0.378505,0.321,15.403792,23.838581,299.9038,0.015948
1999-09-15,300.4272,0.712008,0.537667,13.987449,21.41257,300.2446,0.016525
1999-09-16,300.82074,1.413041,0.880888,14.171841,21.257423,300.21252,0.016892
1999-09-17,300.82892,0.099893,0.095213,15.296923,23.342152,300.44748,0.016139
1999-09-18,300.7233,0.240743,0.21571,15.437881,23.850395,300.75235,0.015873
1999-09-19,300.39645,0.918707,0.651652,13.106456,20.76179,300.35007,0.016328
1999-09-20,300.75525,1.032451,0.709242,13.889777,21.250341,300.55875,0.016658
1999-09-21,300.52936,0.475071,0.388706,14.941589,22.28284,300.24405,0.016417
1999-09-22,300.03714,1.066184,0.725703,13.250857,20.071676,299.7909,0.016422
1999-09-23,299.85422,1.62006,0.963197,13.337255,19.93679,299.51007,0.016471
1999-09-24,300.97537,0.250442,0.223497,15.405305,24.059538,300.37796,0.015427
1999-09-25,300.1664,0.773806,0.573128,10.04866,16.911133,299.7273,0.01553
1999-09-26,300.5056,2.942296,1.371763,14.273952,21.335756,299.58047,0.016176
1999-09-27,299.66956,6.773207,2.050683,11.695605,17.338781,299.22906,0.016334
1999-09-28,300.42636,0.69659,0.52862,14.714521,22.297583,300.03946,0.016033
1999-09-29,300.5784,0.545981,0.435659,14.860966,22.51331,300.33728,0.016088
1999-09-30,300.585,0.461891,0.379731,15.189263,23.171186,300.5828,0.0157
1999-10-01,301.13126,0.649741,0.500618,13.40254,21.378057,300.6098,0.015419
1999-10-02,300.86652,0.308715,0.269046,13.208994,20.878574,299.95813,0.016439
1999-10-03,301.11676,0.861943,0.621621,14.28644,21.58676,300.2755,0.016665
1999-10-04,301.03964,4.27765,1.663481,13.705719,20.666845,299.84753,0.016638
1999-10-05,300.44092,5.899595,1.931463,13.944797,20.439888,299.46954,0.016607
1999-10-06,300.06165,8.24143,2.223697,11.345789,17.12093,298.94534,0.017064
1999-10-07,300.58624,6.536868,2.019807,15.412512,22.569641,299.80548,0.016353
1999-10-08,300.9263,1.610968,0.959721,13.632391,20.84793,300.31332,0.016784
1999-10-09,301.53973,1.083569,0.734082,15.109159,22.862959,300.96085,0.017006
1999-10-10,301.11606,3.590366,1.52396,14.288041,21.26679,300.6685,0.017146
1999-10-11,301.12128,0.955427,0.670609,15.203693,22.618155,300.3914,0.016927
1999-10-12,300.89328,0.818451,0.597985,14.869097,22.787567,300.4178,0.016116
1999-10-13,300.88037,0.150174,0.139913,15.631776,24.608122,300.64923,0.015402
1999-10-14,300.6487,2.396924,1.22287,14.650403,22.417273,300.2397,0.016264
1999-10-15,300.5219,0.195545,0.178602,14.733332,22.256464,300.45383,0.015536
1999-10-16,300.6125,0.208019,0.188982,14.268498,22.21555,300.2652,0.015779
1999-10-17,300.93463,3.057608,1.400594,13.622914,20.772385,299.88968,0.017171
1999-10-18,300.34833,3.700742,1.54772,12.931196,19.073338,299.28714,0.016943
1999-10-19,301.2853,0.41781,0.349113,14.33835,22.090584,300.58807,0.016376
1999-10-20,301.3971,0.001964,0.001962,15.36708,24.332125,301.2387,0.015441
1999-10-21,301.40143,0.141872,0.132669,15.233565,24.04555,301.06293,0.0155
1999-10-22,301.16882,0.482477,0.393714,13.870528,21.435068,300.82117,0.01618
1999-10-23,300.90912,0.604922,0.473075,12.403257,19.91281,300.68915,0.015321
1999-10-24,300.72913,0.0,0.0,15.289704,25.77037,300.73816,0.013818
1999-10-25,301.6111,0.113697,0.107685,15.027455,24.857145,301.21292,0.015024
1999-10-26,301.39627,0.19788,0.180553,14.240851,22.646982,301.17075,0.015799
1999-10-27,301.56412,0.002465,0.002462,15.842848,25.834036,301.3887,0.014273
1999-10-28,301.48682,0.267063,0.236702,13.254006,21.548702,301.3544,0.015622
1999-10-29,301.74094,0.832457,0.605658,12.987659,19.879976,300.9573,0.016495
1999-10-30,300.95114,0.00837,0.008335,13.473676,22.576168,300.9201,0.014697
1999-10-31,301.59537,0.084694,0.081298,14.317846,23.992006,301.43677,0.014202
1999-11-01,301.11813,0.857616,0.619294,11.893972,19.235352,300.87247,0.016084
1999-11-02,301.4732,0.935008,0.660111,14.791892,22.007946,300.70224,0.01647
1999-11-03,301.3735,0.368684,0.31385,13.548971,21.839096,301.07962,0.015235
1999-11-04,300.89993,0.020757,0.020545,13.316332,22.421013,300.81058,0.014467
1999-11-05,301.32196,0.043756,0.042826,14.347801,23.698845,301.41858,0.014147
1999-11-06,301.39658,1.710901,0.997281,14.249369,22.120312,300.9799,0.015601
1999-11-07,300.99725,0.458849,0.377648,12.87223,19.441845,300.08328,0.016278
1999-11-08,301.2927,0.022741,0.022486,14.881714,23.743326,301.29172,0.014589
1999-11-09,301.2178,0.501516,0.406475,13.174138,21.1566,301.48666,0.014786
1999-11-10,301.5928,0.911449,0.647862,13.201936,20.55039,301.33514,0.016365
1999-11-11,301.952,0.715688,0.539814,12.884996,19.932384,301.74304,0.015916
1999-11-12,301.23068,7.266185,2.112173,10.21477,15.912831,301.0137,0.01679
1999-11-13,301.25494,3.713656,1.550464,13.833107,20.608032,300.4531,0.017275
1999-11-14,301.5798,1.618676,0.962669,14.20492,21.568869,300.9177,0.017543
1999-11-15,300.67554,3.028687,1.393441,13.180887,19.159592,299.8436,0.017234
1999-11-16,301.26617,0.109133,0.103579,15.167119,22.976948,301.2016,0.016548
1999-11-17,301.67444,1.964297,1.08664,14.275064,21.681343,301.57632,0.016941
1999-11-18,302.01053,0.27241,0.240913,14.859319,23.04655,301.80554,0.016229
1999-11-19,302.0047,0.088183,0.084509,14.977851,23.97058,302.09464,0.015215
1999-11-20,301.75702,0.023701,0.023424,13.646297,22.816221,301.61624,0.014197
1999-11-21,301.6552,0.28526,0.250961,13.447294,21.762451,301.56766,0.015327
1999-11-22,301.83774,1.114734,0.748929,13.469065,20.9204,301.54935,0.01643
1999-11-23,301.92487,0.545711,0.435484,13.899158,21.847862,301.61017,0.015258
1999-11-24,301.45065,0.187061,0.171481,13.249231,22.11974,301.372,0.013683
1999-11-25,301.35056,0.0,0.0,13.327715,24.101427,301.2436,0.012441
1999-11-26,301.21375,0.165115,0.15282,13.057845,22.237322,301.19553,0.0147
1999-11-27,301.6341,0.694952,0.527654,14.13174,22.011929,301.87317,0.016025
1999-11-28,301.10956,0.86194,0.621619,10.430315,17.051626,301.31567,0.016181
1999-11-29,300.9832,0.835918,0.607545,13.641419,20.852186,301.3635,0.016092
1999-11-30,301.448,0.740113,0.55395,14.556641,22.355997,301.591,0.016129
1999-12-01,301.34842,1.00127,0.693782,13.528599,20.69177,301.14697,0.016549
1999-12-02,300.80786,2.683256,1.303797,11.242206,17.355112,300.59122,0.016305
1999-12-03,301.30713,0.34308,0.294965,13.544209,21.0805,301.15485,0.015887
1999-12-04,301.26517,0.771181,0.571647,12.340034,19.144222,301.12653,0.016425
1999-12-05,301.79993,0.15811,0.146789,13.364658,20.883589,301.44498,0.015677
1999-12-06,301.63422,0.525204,0.422128,13.89887,22.07163,301.18393,0.015234
1999-12-07,301.9691,0.264653,0.234798,12.045997,18.6229,301.2187,0.015813
1999-12-08,301.9926,0.475694,0.389128,13.016068,20.253166,301.89514,0.0159
1999-12-09,301.69913,2.733363,1.317309,12.526312,19.05575,301.38867,0.016212
1999-12-10,300.39215,10.383539,2.432168,11.158228,16.79212,299.62622,0.016768
1999-12-11,300.55188,1.996305,1.09738,11.502009,17.669905,300.07224,0.016769
1999-12-12,301.05008,0.835726,0.60744,13.438355,20.505146,300.70316,0.016359
1999-12-13,301.28937,0.754053,0.561929,13.092326,20.258682,301.0923,0.016282
1999-12-14,301.58337,0.607573,0.474726,13.17591,20.24022,301.081,0.016386
1999-12-15,301.26096,1.333598,0.847411,13.014522,20.394035,300.98636,0.016142
1999-12-16,301.83954,0.712778,0.538117,11.680766,18.292595,301.22873,0.016066
1999-12-17,301.78867,0.478298,0.390891,13.298693,20.832129,301.45288,0.01598
1999-12-18,301.89694,0.736115,0.55165,12.337172,18.680698,300.81177,0.016597
1999-12-19,301.76868,0.625668,0.485919,12.437178,19.051474,301.17783,0.015994
1999-12-20,302.45648,0.821413,0.599613,13.022147,20.107061,301.60016,0.015629
1999-12-21,302.3424,0.590279,0.463909,11.535101,18.06131,301.3586,0.0159
1999-12-22,299.7952,9.75299,2.375184,8.246036,12.854629,299.40747,0.016623
1999-12-23,297.62125,19.676323,3.028989,4.842922,7.515298,296.7291,0.017171
1999-12-24,297.2813,13.64674,2.684218,7.302334,10.72343,296.657,0.017293
1999-12-25,299.07648,2.454958,1.23981,14.207726,19.874193,298.6418,0.016473
1999-12-26,299.06293,13.959658,2.705357,9.635383,14.756265,298.91544,0.017044
1999-12-27,300.1207,2.87913,1.355611,12.49643,18.431194,299.5241,0.016677
1999-12-28,298.9929,9.347974,2.336791,9.4762,13.970241,298.21228,0.017013
1999-12-29,299.12982,1.232316,0.80304,10.888882,15.986113,298.44357,0.016784
1999-12-30,298.87152,9.007792,2.303364,8.784908,13.496966,298.77823,0.017003
1999-12-31,298.64218,17.867392,2.937435,11.244815,16.27084,298.14194,0.01707
2000-01-01,299.20016,7.275101,2.113251,6.796572,10.964463,298.01727,0.017108
2000-01-02,298.50113,8.410948,2.241874,10.159168,14.930219,297.27026,0.016889
2000-01-03,297.29184,19.859303,3.0378,3.699922,6.60286,296.7269,0.017641
2000-01-04,297.69815,2.548092,1.26641,10.7971,15.229914,297.8399,0.017335
2000-01-05,298.29333,21.447407,3.111175,8.352648,12.414108,298.15692,0.017024
2000-01-06,299.06903,5.956552,1.939684,12.647164,17.604845,298.4507,0.016794
2000-01-07,297.63596,16.744396,2.87607,6.517787,9.647115,297.23172,0.017342
2000-01-08,298.1699,10.862749,2.473403,10.132299,14.456973,297.89383,0.017225
2000-01-09,298.72104,21.071081,3.094268,11.749893,16.470543,297.91837,0.017123
2000-01-10,298.40408,20.429438,3.064766,7.770828,10.855752,297.33337,0.017414
2000-01-11,299.0141,5.805116,1.917675,10.820455,15.185101,297.73102,0.016827
2000-01-12,298.32477,16.229963,2.84665,8.735147,12.766911,297.7732,0.017414
2000-01-13,297.2779,18.18232,2.953989,3.799583,5.552556,296.38098,0.017289
2000-01-14,297.64868,7.636122,2.155954,7.322552,11.053903,297.06592,0.01662
2000-01-15,298.6199,10.885515,2.47532,11.349654,16.036974,297.3228,0.016653
2000-01-16,298.0737,16.994917,2.890089,9.062704,13.018517,297.40768,0.016986
2000-01-17,297.41925,15.881244,2.826203,3.854682,6.192256,296.11023,0.016846
2000-01-18,298.19806,12.37842,2.593643,12.324012,17.762205,297.5499,0.016556
2000-01-19,297.68536,8.984254,2.301009,10.497451,14.79575,297.22272,0.016415
2000-01-20,298.48752,6.82384,2.057175,10.133431,14.474102,297.251,0.016489
2000-01-21,298.32867,14.268665,2.725803,8.220634,11.727124,297.76776,0.017111
2000-01-22,298.25702,2.901111,1.361261,9.526226,13.805223,297.71527,0.016443
2000-01-23,298.04874,5.14804,1.816133,9.669507,14.146226,297.7258,0.016615
2000-01-24,298.14426,9.625615,2.363268,12.682321,17.83218,297.61673,0.016446
2000-01-25,297.6509,9.630939,2.363769,6.725214,10.22296,297.0127,0.016656
2000-01-26,298.6137,2.462314,1.241937,13.748048,19.19886,297.8269,0.016588
2000-01-27,299.36206,0.843744,0.611798,11.538325,17.570877,298.84964,0.016438
2000-01-28,299.9497,2.650641,1.294903,11.107579,16.79933,299.10825,0.016752
2000-01-29,299.41824,4.618882,1.726133,10.71383,15.341115,298.39758,0.016689
2000-01-30,298.66174,8.170622,2.216005,9.782883,13.933942,297.79504,0.016985
2000-01-31,299.1659,2.029269,1.108321,12.621395,18.05778,298.56824,0.016442
2000-02-01,298.19885,9.318751,2.333963,5.035815,7.922153,297.6631,0.016874
2000-02-02,297.84924,12.151149,2.576509,9.538666,13.571158,297.32077,0.016914
2000-02-03,298.40323,2.951358,1.374059,14.030429,19.536963,297.96097,0.016858
2000-02-04,298.01254,15.035567,2.774809,8.083634,11.839373,296.77887,0.016663
2000-02-05,298.32297,2.221546,1.169861,13.168408,18.312904,298.04028,0.016268
2000-02-06,299.036,11.370456,2.515311,11.008985,16.299543,298.6796,0.015206
2000-02-07,298.28003,9.178025,2.320231,9.25999,13.784937,297.11475,0.016607
2000-02-08,298.27533,0.445986,0.368791,9.155631,13.490719,296.9675,0.015243
2000-02-09,297.87784,4.893021,1.773769,7.696244,11.162274,296.45023,0.015377
2000-02-10,297.4869,4.196224,1.647932,7.429688,10.806375,296.82108,0.015438
2000-02-11,296.83548,45.812843,3.846158,2.817794,4.82486,295.67462,0.016176
2000-02-12,297.42612,8.324224,2.232616,8.605353,12.576185,296.60196,0.016476
2000-02-13,296.72403,15.653573,2.812625,7.500498,11.236633,296.32275,0.016323
2000-02-14,297.94177,5.965934,1.941032,8.994628,13.600758,296.84686,0.015952
2000-02-15,297.47443,7.845942,2.179959,8.27829,12.109977,296.58206,0.01622
2000-02-16,297.9684,11.252766,2.505752,12.164515,17.435802,297.41696,0.016271
2000-02-17,296.93378,22.467245,3.155606,8.631431,12.622828,296.3538,0.016332
2000-02-18,297.9217,6.935081,2.071294,10.369348,14.9078,297.27155,0.015215
2000-02-19,298.03973,7.997457,2.196942,7.843126,12.185206,297.24896,0.016198
2000-02-20,297.5943,15.330287,2.793021,5.49156,8.85889,296.2766,0.016556
2000-02-21,298.29575,13.074734,2.644381,10.204753,14.312792,297.69446,0.016408
2000-02-22,297.68375,4.773763,1.753324,7.616626,11.536148,296.8525,0.016433
2000-02-23,298.5906,1.109472,0.746438,14.119013,20.304024,298.06677,0.015488
2000-02-24,299.36563,1.729903,1.004266,10.034321,15.07404,298.26697,0.015914
2000-02-25,298.8802,9.595977,2.360474,11.624893,16.685436,297.88815,0.016301
2000-02-26,298.38345,4.161735,1.641273,10.939402,15.347355,297.6563,0.016497
2000-02-27,297.39557,15.037537,2.774932,5.418846,8.311226,296.39575,0.016912
2000-02-28,298.14456,8.710173,2.273174,8.049719,11.858712,297.40912,0.016872
2000-02-29,298.10242,13.993393,2.70761,7.604644,10.946157,297.41434,0.017151
2000-03-01,298.02704,3.92691,1.594712,7.900225,11.616678,297.04144,0.016668
2000-03-02,297.63303,6.797726,2.053832,9.945347,14.457246,297.15912,0.016624
2000-03-03,297.25912,12.507512,2.603246,6.508901,9.659064,296.42535,0.016831
2000-03-04,296.98495,11.893069,2.55669,4.21906,6.725856,296.65698,0.016908
2000-03-05,297.2945,19.713907,3.030805,10.044299,13.774787,296.65717,0.016673
2000-03-06,297.72394,6.830846,2.058071,6.654142,10.417901,296.84906,0.016313
2000-03-07,298.4621,3.459182,1.494965,11.622718,16.713272,297.70032,0.016084
2000-03-08,298.534,4.799556,1.757781,11.577402,16.833853,297.93057,0.016602
2000-03-09,297.5284,16.77864,2.877998,3.608204,6.228555,296.4253,0.016907
2000-03-10,297.65875,10.194806,2.41545,7.588852,10.917274,296.46527,0.016773
2000-03-11,297.80698,5.069494,1.803275,7.930254,11.628391,296.51157,0.016632
2000-03-12,297.9574,15.833967,2.823399,8.463803,11.331886,296.93637,0.016691
2000-03-13,297.95612,1.075937,0.730413,8.75583,12.85743,297.09036,0.015673
2000-03-14,298.70804,4.766122,1.752,11.790964,16.370283,297.77737,0.015537
2000-03-15,296.80234,14.66518,2.75144,2.98567,5.11455,296.0084,0.016727
2000-03-16,297.24652,9.203872,2.322767,6.432907,9.469038,296.4088,0.016444
2000-03-17,297.32782,10.342919,2.428594,5.789802,8.290074,296.32516,0.016614
2000-03-18,296.9732,64.34539,4.179687,3.331761,5.323828,296.2408,0.016879
2000-03-19,298.12027,7.840156,2.179305,11.95122,17.090994,297.4934,0.016358
2000-03-20,298.14014,11.8655,2.554549,9.405854,13.598371,297.4476,0.016541
2000-03-21,298.85822,7.838812,2.179152,12.36342,17.933699,298.0468,0.016689
2000-03-22,298.23294,3.771812,1.562726,10.549954,14.807562,297.6364,0.017227
2000-03-23,298.71484,5.634984,1.892356,11.959323,17.010746,298.04062,0.016727
2000-03-24,299.20383,6.438954,2.00673,11.60962,17.195263,298.17795,0.016679
2000-03-25,298.1512,7.900406,2.186097,9.961477,14.272911,297.69635,0.016799
2000-03-26,297.37247,11.385077,2.516492,9.046001,13.034851,296.5164,0.016981
2000-03-27,297.50586,19.85936,3.037803,8.52023,11.415697,296.89783,0.016946
2000-03-28,297.6129,7.248238,2.11,6.416749,9.713613,296.98575,0.01704
2000-03-29,298.17233,5.510864,1.873472,11.051307,15.9569,298.15875,0.016466
2000-03-30,298.55112,5.975925,1.942465,10.732965,15.171444,297.72504,0.01692
2000-03-31,297.64517,29.085367,3.404039,11.287541,15.34296,297.4613,0.017117
2000-04-01,297.38446,20.776257,3.08082,7.195432,10.136366,297.01035,0.017091
2000-04-02,298.61118,8.542462,2.255752,10.590249,14.864702,297.5607,0.01685
2000-04-03,297.86215,15.43507,2.799417,9.390976,13.070718,297.2708,0.017168
2000-04-04,298.31384,10.415705,2.43499,12.116764,16.893127,297.37057,0.016948
2000-04-05,298.62973,3.400772,1.48178,10.130467,14.775084,297.8133,0.016842
2000-04-06,298.33768,11.366992,2.515031,7.53895,10.798835,296.98087,0.017032
2000-04-07,297.90396,8.946651,2.297236,9.321986,13.601158,297.25375,0.016985
2000-04-08,297.82,16.208323,2.845393,6.5581,9.801131,296.95944,0.017583
2000-04-09,298.24878,10.759457,2.464658,9.500442,13.168971,297.14102,0.016996
2000-04-10,297.9813,15.562284,2.807128,8.044926,11.945774,297.16492,0.016641
2000-04-11,297.79724,25.278008,3.268732,6.782204,9.538149,296.7773,0.017505
2000-04-12,298.32047,8.146538,2.213375,7.786536,11.350129,296.96396,0.017461
2000-04-13,297.94144,15.959836,2.830848,6.468822,9.54142,296.97775,0.01765
2000-04-14,297.67828,18.093601,2.949353,7.176161,10.612836,296.43713,0.017329
2000-04-15,297.89957,16.776514,2.877878,8.517147,11.87469,297.44852,0.016402
2000-04-16,298.0302,11.097924,2.493034,6.666632,9.912571,297.0366,0.016798
2000-04-17,297.21954,13.655136,2.684791,4.258176,6.729507,296.3534,0.016834
2000-04-18,296.76962,16.751965,2.876496,3.848136,5.82131,296.28238,0.017109
2000-04-19,297.5032,7.284786,2.114421,8.601612,12.129461,297.04492,0.016909
2000-04-20,298.14304,16.584087,2.866994,7.534535,11.053076,296.834,0.017295
2000-04-21,297.47888,19.081825,2.999815,4.892145,7.052942,296.46054,0.017341
2000-04-22,298.49295,7.120364,2.094375,11.007328,15.296679,297.15472,0.01689
2000-04-23,298.62183,9.456735,2.347246,7.479994,10.677695,297.22015,0.017283
2000-04-24,298.2643,11.167849,2.498797,7.087313,9.512869,296.99377,0.017263
2000-04-25,297.88516,30.435389,3.447934,6.835484,9.416183,296.85217,0.017452
2000-04-26,297.67108,6.330411,1.992032,6.512922,9.194734,297.01672,0.017152
2000-04-27,297.54312,9.893055,2.388125,5.634869,7.930026,296.30283,0.016768
2000-04-28,297.52567,7.844038,2.179744,7.113866,9.914158,296.64523,0.01682
2000-04-29,298.5182,15.999868,2.833206,8.485145,12.019697,297.11722,0.017027
2000-04-30,298.16818,13.603045,2.68123,9.097292,12.89448,297.08047,0.017196
2000-05-01,297.64014,12.045387,2.568435,7.062536,9.754465,296.76904,0.017132
2000-05-02,298.4611,10.672435,2.45723,9.455788,13.305148,297.1056,0.017111
2000-05-03,298.50055,4.342936,1.675775,11.283044,16.02041,298.06644,0.017215
2000-05-04,298.45123,12.844292,2.627873,8.062971,11.782309,297.66702,0.017437
2000-05-05,298.15082,6.649626,2.034657,8.804967,12.772481,297.32675,0.017454
2000-05-06,297.82013,24.981491,3.257384,6.238874,9.017781,296.97717,0.017702
2000-05-07,298.84137,7.929778,2.189392,11.330235,15.58762,298.01144,0.017378
2000-05-08,298.8584,8.049254,2.202682,9.658159,13.537662,297.98816,0.017448
2000-05-09,298.62756,12.323237,2.58951,8.879623,12.315874,297.24612,0.017143
2000-05-10,297.84402,13.005562,2.639455,6.73717,9.558963,297.3178,0.017607
2000-05-11,298.6401,3.023502,1.392153,8.098158,11.621069,297.7423,0.017279
2000-05-12,298.33,9.403711,2.342163,8.582278,12.148976,297.69406,0.017341
2000-05-13,298.13812,10.025643,2.400224,6.930127,10.086724,297.33298,0.017445
2000-05-14,298.2851,8.881049,2.290619,7.544124,10.763159,297.5635,0.017588
2000-05-15,298.12204,13.587416,2.680159,7.246494,10.103951,297.00082,0.017583
2000-05-16,298.0851,10.370469,2.43102,9.952602,13.740122,297.32077,0.017465
2000-05-17,297.8723,21.88977,3.13069,7.293567,10.036578,297.16098,0.017508
2000-05-18,297.60626,16.654663,2.871,2.405614,4.182778,296.29895,0.017187
2000-05-19,298.44446,4.594578,1.721798,8.320994,11.597539,297.4596,0.017009
2000-05-20,298.84274,1.596577,0.954194,11.452245,16.053724,297.91028,0.017013
2000-05-21,299.0675,3.193937,1.43364,9.957603,14.680071,298.47974,0.017375
2000-05-22,298.32153,2.584935,1.27674,8.118026,11.695804,297.52896,0.017146
2000-05-23,299.21756,0.902085,0.642951,13.45387,19.349018,298.54254,0.016999
2000-05-24,299.05322,2.076146,1.123678,10.032385,14.911813,298.52264,0.016852
2000-05-25,299.35165,2.147534,1.146619,10.925541,15.36359,298.18152,0.01698
2000-05-26,298.53168,6.373732,1.997924,9.628981,14.114343,297.67014,0.017202
2000-05-27,298.49847,3.735697,1.555129,9.297907,13.384079,297.6961,0.016916
2000-05-28,298.83047,4.695466,1.73967,8.930769,12.871763,297.52963,0.017256
2000-05-29,298.22092,8.968357,2.299416,9.473821,13.328024,297.30405,0.017496
2000-05-30,298.61404,5.7989,1.916761,10.3196,15.153093,297.53558,0.017179
2000-05-31,298.96655,7.502448,2.140354,10.538146,14.958212,297.64957,0.016891
2000-06-01,297.99988,7.423004,2.130967,7.855375,11.531358,297.59912,0.017003
2000-06-02,298.23386,7.427814,2.131537,9.144019,12.689428,297.3209,0.017076
2000-06-03,299.23447,0.931384,0.658237,12.5172,18.45861,298.37564,0.017167
2000-06-04,298.92484,4.476427,1.700453,10.438282,15.093377,298.13815,0.017148
2000-06-05,299.34,1.153778,0.767224,12.706579,18.445358,298.62173,0.016401
2000-06-06,299.40558,1.73201,1.005038,12.489343,18.723356,298.9432,0.016638
2000-06-07,299.094,4.669204,1.735049,11.992288,17.327717,298.20233,0.016842
2000-06-08,299.5456,6.367252,1.997045,9.842479,14.808306,298.06915,0.016993
2000-06-09,298.92465,1.819325,1.036497,11.292807,16.494125,298.3179,0.01658
2000-06-10,299.20844,1.579327,0.947529,11.1254,16.591846,298.1719,0.016669
2000-06-11,298.8585,6.95578,2.073899,11.622446,16.299196,298.24457,0.016942
2000-06-12,299.28043,2.046081,1.113856,12.879226,18.115856,298.33167,0.016987
2000-06-13,298.6962,2.594816,1.279493,9.694007,14.44633,298.2846,0.016919
2000-06-14,298.9735,1.257802,0.814392,10.766035,15.450682,298.41,0.017104
2000-06-15,298.63425,8.77686,2.280018,11.075374,15.248885,297.85263,0.017133
2000-06-16,298.80368,7.02987,2.083168,11.552158,15.960371,298.02548,0.016909
2000-06-17,298.98016,1.511871,0.921028,11.74752,17.73582,298.38025,0.016877
2000-06-18,299.37955,1.243144,0.807878,11.36768,17.211632,298.3091,0.017074
2000-06-19,298.8376,1.461584,0.900805,11.50624,16.878042,298.3394,0.016934
2000-06-20,298.32254,7.915816,2.187827,9.055384,13.24272,296.94025,0.01709
2000-06-21,298.37955,3.095569,1.409906,9.9427,14.366786,297.5725,0.016992
2000-06-22,299.08353,2.682892,1.303698,11.791396,16.591803,297.8796,0.016715
2000-06-23,299.41806,1.787937,1.025302,12.887993,18.831436,298.23737,0.016873
2000-06-24,298.39792,10.086498,2.405728,9.087526,13.848187,297.53296,0.017079
2000-06-25,298.5252,3.892537,1.587711,11.809805,16.375557,297.34293,0.016681
2000-06-26,298.80243,6.727043,2.044726,12.377664,16.822725,297.77197,0.01686
2000-06-27,298.55847,5.604364,1.887731,10.552378,15.597391,297.3327,0.016695
2000-06-28,298.6639,3.835155,1.575913,10.82215,16.13385,297.60913,0.017031
2000-06-29,299.04382,1.939502,1.07824,10.93883,16.08817,298.2102,0.016929
