arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.124,0.451,0.838,-0.44,0.509,0.043,0.343,0.718,-0.608,0.42,0.046,0.458,0.867,-0.415,0.504,0.039,Europe,287.116
1.124,0.161,0.801,0.312,0.262,0.053,17.594,-0.168,-141.49,17.829,0.05,0.153,0.832,0.457,0.233,0.045,Europe,287.116
1.044,-0.056,0.848,0.695,0.199,0.053,-0.154,0.47,-2.491,0.233,0.06,-0.036,0.911,0.784,0.168,0.045,Europe,286.935
1.347,0.983,0.802,-4.963,1.023,0.039,0.649,0.428,-0.984,0.866,0.068,0.936,0.805,-4.364,0.971,0.036,Europe,286.618
1.444,0.346,0.843,-0.484,0.404,0.039,0.713,0.681,-1.218,0.819,0.045,0.368,0.849,-0.519,0.408,0.034,Europe,287.1
1.424,19.708,-0.22,-177.508,19.956,0.054,0.389,0.845,-0.136,0.455,0.032,18.252,-0.622,-150.606,18.391,0.039,NAmerica,272.945
1.379,-0.11,0.409,-1.661,0.19,0.052,0.277,0.842,-0.693,0.305,0.03,-0.034,0.549,-0.062,0.12,0.039,NAmerica,274.652
2.83,0.566,0.324,-0.84,0.834,0.073,0.895,0.742,-12.009,0.917,0.034,0.649,0.315,-1.079,0.886,0.072,NAmerica,285.713
2.83,0.602,0.486,-1.025,0.783,0.056,0.28,0.754,-2.12,0.302,0.032,0.735,0.605,-1.423,0.856,0.049,NAmerica,285.713
2.447,0.113,0.705,0.36,0.341,0.045,0.756,0.718,-3.999,0.799,0.054,0.339,0.873,0.117,0.4,0.03,NAmerica,282.198
1.097,0.285,0.842,-1.028,0.334,0.04,0.161,0.716,0.237,0.302,0.074,0.217,0.854,-0.138,0.25,0.029,Europe,286.845
1.097,0.876,0.856,-11.899,0.914,0.044,1.941,0.587,-63.238,1.961,0.033,0.698,0.864,-6.86,0.713,0.025,Europe,286.845
1.015,0.093,0.851,-0.262,0.192,0.047,0.307,0.903,0.352,0.363,0.039,0.034,0.862,0.538,0.116,0.031,Europe,286.013
1.015,0.505,0.841,-1.327,0.545,0.042,0.797,0.613,-7.147,0.886,0.058,0.407,0.817,-0.635,0.457,0.043,Europe,286.013
1.044,0.05,0.919,0.813,0.15,0.041,0.254,0.407,-0.742,0.453,0.08,0.029,0.894,0.706,0.188,0.054,Europe,285.903
1.067,1.691,0.611,-50.953,1.763,0.059,0.166,0.76,0.008,0.262,0.059,1.576,0.622,-42.525,1.614,0.041,Europe,285.832
1.202,0.213,0.883,0.557,0.3,0.042,0.367,0.839,-0.98,0.436,0.06,0.249,0.936,0.542,0.305,0.036,Europe,287.764
1.202,0.567,0.61,-3.726,0.675,0.054,0.166,-0.425,-2.841,0.248,0.031,0.68,0.643,-4.788,0.747,0.046,Europe,287.764
1.202,0.116,0.554,0.024,0.339,0.068,0.707,0.327,-0.976,1.02,0.121,0.178,0.512,-0.113,0.362,0.067,Europe,287.764
0.92,0.092,0.797,0.511,0.184,0.046,0.941,0.691,-0.648,1.14,0.09,0.08,0.825,0.567,0.173,0.045,Europe,287.194
0.92,0.29,0.818,-0.203,0.34,0.045,0.825,0.799,-0.616,0.947,0.065,0.239,0.845,0.088,0.296,0.044,Europe,287.194
1.866,0.088,0.903,0.735,0.174,0.036,1.826,0.716,-13.334,1.877,0.041,0.084,0.862,0.476,0.244,0.055,NAmerica,273.524
1.891,0.576,0.599,-0.291,0.824,0.097,0.155,0.426,-0.426,0.263,0.056,0.47,0.682,-0.078,0.753,0.097,NAmerica,275.661
1.891,0.91,0.875,-0.437,1.072,0.078,-0.225,0.835,-0.795,0.249,0.04,0.797,0.855,-0.309,1.023,0.088,NAmerica,275.661
1.889,0.934,0.847,-0.872,1.031,0.06,0.146,0.815,-0.086,0.188,0.035,0.877,0.815,-0.821,1.017,0.071,NAmerica,275.841
1.551,2.024,0.823,-14.28,2.057,0.034,-0.003,0.767,0.58,0.119,0.038,1.97,0.835,-13.315,1.991,0.027,NAmerica,275.752
1.166,0.115,0.565,-0.245,0.244,0.057,0.223,0.705,-0.13,0.369,0.081,0.068,0.665,0.346,0.177,0.044,NAmerica,281.204
1.166,-0.231,0.657,-1.202,0.275,0.056,0.282,0.611,-0.612,0.366,0.064,-0.259,0.788,-1.37,0.285,0.045,NAmerica,281.204
0.963,0.103,0.812,0.188,0.163,0.037,1.581,0.73,-17.161,1.602,0.037,0.039,0.84,0.622,0.111,0.031,Europe,286.915
1.122,-0.143,0.772,-0.283,0.208,0.049,2.249,0.774,-15.894,2.285,0.047,-0.106,0.867,0.392,0.143,0.031,Europe,287.044
0.904,-0.047,0.847,0.616,0.215,0.058,0.06,0.307,-0.202,0.284,0.07,-0.043,0.748,0.428,0.263,0.071,Europe,284.727
0.983,0.193,0.723,0.058,0.28,0.056,0.128,0.725,0.394,0.278,0.067,0.118,0.702,0.314,0.239,0.057,Europe,285.345
1.211,0.696,0.821,-2.943,0.746,0.039,-0.11,0.819,0.486,0.187,0.045,0.711,0.84,-2.88,0.74,0.03,Europe,287.368
1.211,1.265,0.813,-4.605,1.316,0.043,0.894,0.656,-1.451,1.027,0.07,1.304,0.898,-4.713,1.329,0.03,Europe,287.368
1.285,0.242,0.423,-0.967,0.365,0.069,2.143,0.6,-18.348,2.373,0.075,0.277,0.449,-0.987,0.367,0.061,NAmerica,273.894
1.121,0.093,0.698,0.408,0.268,0.068,3.335,0.904,-7.215,3.377,0.02,0.095,0.766,0.464,0.255,0.064,NAmerica,276.09
1.534,-0.046,0.808,0.617,0.159,0.046,0.311,0.822,0.285,0.439,0.07,-0.037,0.848,0.608,0.161,0.047,NAmerica,274.461
1.407,1.14,0.821,-2.328,1.203,0.055,1.168,0.745,-1.637,1.281,0.072,1.081,0.831,-2.14,1.169,0.063,NAmerica,274.423
1.183,3.129,0.826,-33.41,3.177,0.04,0.02,0.312,0.052,0.125,0.039,3.078,0.823,-31.767,3.101,0.027,NAmerica,276.011
1.183,6.126,0.87,-26.317,6.158,0.023,0.323,0.741,-2.338,0.356,0.036,6.097,0.903,-25.964,6.118,0.019,NAmerica,276.011
1.861,0.099,0.736,0.491,0.37,0.08,0.019,0.7,0.409,0.051,0.015,0.13,0.924,0.555,0.346,0.072,NAmerica,282.6
1.861,0.862,0.591,-0.864,1.077,0.088,0.511,0.452,-2.719,0.577,0.051,0.856,0.861,-0.587,0.994,0.069,NAmerica,282.6
0.807,-0.307,0.474,-7.148,0.35,0.053,-0.07,0.655,0.202,0.233,0.069,-0.307,0.435,-6.151,0.328,0.037,NAmerica,279.05
0.807,-0.105,0.724,-0.107,0.197,0.04,0.204,0.7,0.147,0.415,0.097,-0.103,0.805,0.308,0.155,0.028,NAmerica,279.05
0.807,-0.25,0.726,-15.638,0.271,0.033,0.473,0.782,-1.722,0.512,0.04,-0.281,0.751,-17.453,0.285,0.016,NAmerica,279.05
0.848,0.131,0.435,-0.348,0.341,0.061,0.655,0.719,-1.042,0.753,0.072,0.239,0.481,-0.434,0.351,0.05,NAmerica,279.542
0.848,-0.309,0.571,-1.092,0.377,0.068,0.304,0.849,0.233,0.455,0.082,-0.24,0.658,-0.506,0.32,0.066,NAmerica,279.542
1.216,0.014,0.763,0.57,0.295,0.079,1.155,0.733,-15.977,1.193,0.048,0.028,0.818,0.594,0.286,0.077,Europe,287.216
1.25,0.254,0.811,-0.204,0.34,0.046,1.468,0.622,-8.128,1.53,0.044,0.229,0.831,0.123,0.29,0.036,Europe,287.241
0.968,0.46,0.882,0.003,0.526,0.049,-0.547,0.433,-5.116,0.587,0.075,0.433,0.883,0.056,0.512,0.053,Europe,287.332
0.968,0.228,0.88,0.518,0.36,0.067,0.789,0.692,-1.216,0.903,0.071,0.152,0.93,0.616,0.322,0.068,Europe,287.332
1.382,0.476,0.844,-2.839,0.567,0.05,0.838,0.802,-2.081,0.891,0.047,0.429,0.797,-1.984,0.5,0.042,Europe,288.09
1.223,0.843,0.713,-2.669,0.97,0.049,-0.491,0.438,-6.817,0.519,0.055,0.92,0.74,-2.758,0.982,0.035,Europe,287.688
1.631,0.02,0.5,0.23,0.203,0.072,0.374,0.697,-0.784,0.478,0.047,-0.016,0.641,0.382,0.182,0.065,NAmerica,282.077
1.124,0.985,0.829,-2.0,1.049,0.058,0.649,0.811,-0.871,0.724,0.044,0.994,0.854,-2.115,1.069,0.063,NAmerica,275.41
1.124,0.983,0.802,-3.232,1.027,0.048,3.016,0.563,-64.292,3.034,0.026,0.977,0.837,-3.198,1.023,0.049,NAmerica,275.41
1.809,-0.263,0.523,-1.818,0.309,0.053,0.676,0.658,-2.619,0.744,0.052,-0.251,0.658,-1.427,0.287,0.046,NAmerica,275.459
1.244,0.835,0.919,-4.752,0.85,0.025,0.828,0.63,-5.167,0.875,0.055,0.853,0.895,-5.02,0.869,0.026,NAmerica,277.017
1.244,1.186,0.906,-4.215,1.209,0.032,1.441,0.891,-10.935,1.454,0.027,1.186,0.891,-4.269,1.215,0.037,NAmerica,277.017
1.125,1.815,0.732,-24.172,1.857,0.032,0.558,0.827,-0.127,0.697,0.058,1.392,0.704,-13.915,1.429,0.026,NAmerica,281.316
0.8,0.836,0.873,-3.953,0.871,0.041,1.575,0.681,-9.423,1.65,0.041,0.802,0.859,-3.477,0.828,0.034,Europe,286.168
0.889,0.478,0.897,-1.184,0.521,0.04,2.398,0.378,-10.508,2.493,0.049,0.522,0.892,-1.403,0.546,0.031,Europe,287.413
0.889,1.042,0.946,-5.545,1.077,0.038,-0.308,0.638,-2.633,0.349,0.048,0.907,0.904,-3.88,0.93,0.029,Europe,287.413
1.192,0.321,0.554,0.003,0.633,0.075,0.917,0.768,-1.738,1.011,0.05,0.365,0.668,0.069,0.611,0.068,Europe,287.322
1.295,1.222,0.737,-6.477,1.352,0.048,0.79,0.855,-0.332,0.909,0.075,1.303,0.784,-6.387,1.344,0.027,Europe,287.608
1.221,2.72,0.768,-17.213,2.752,0.037,0.984,0.555,-1.799,1.159,0.064,2.766,0.716,-18.012,2.811,0.045,NAmerica,273.894
1.21,0.115,0.849,0.464,0.168,0.034,0.228,0.837,0.003,0.272,0.046,0.15,0.914,0.342,0.186,0.031,NAmerica,274.728
1.888,-0.077,0.765,0.337,0.15,0.037,1.244,0.668,-13.351,1.272,0.035,-0.132,0.781,0.063,0.178,0.035,NAmerica,276.878
1.316,1.774,0.864,-6.769,1.804,0.037,-0.152,0.746,0.07,0.265,0.052,1.768,0.858,-6.841,1.812,0.044,NAmerica,275.659
1.582,0.605,0.791,-0.038,0.798,0.086,0.488,0.466,-3.505,0.537,0.039,0.624,0.859,-0.051,0.803,0.084,NAmerica,281.92
1.582,0.819,0.475,-1.261,1.041,0.067,0.305,0.143,-0.332,0.601,0.077,1.01,0.325,-2.022,1.204,0.069,NAmerica,281.92
0.805,-0.033,0.931,0.777,0.129,0.038,0.208,0.673,-6.394,0.219,0.014,-0.019,0.921,0.841,0.109,0.032,NAmerica,284.112
1.249,0.863,0.695,-6.863,0.941,0.05,0.523,0.477,-4.815,0.563,0.042,0.849,0.752,-6.002,0.888,0.035,NAmerica,280.302
1.637,-0.018,0.644,0.405,0.21,0.052,0.442,-0.28,-6.417,0.489,0.049,-0.02,0.835,0.62,0.168,0.041,NAmerica,280.702
0.94,0.972,0.823,-9.245,0.99,0.034,0.288,0.883,-0.417,0.359,0.04,0.82,0.794,-6.626,0.854,0.043,NAmerica,276.006
0.94,1.322,0.137,-6.483,1.424,0.078,5.926,0.879,-10.634,6.059,0.046,1.128,0.254,-4.63,1.235,0.075,NAmerica,276.006
0.94,0.541,0.465,-21.115,0.557,0.031,24.169,0.497,-87.972,24.272,0.018,0.421,0.664,-12.21,0.431,0.021,NAmerica,276.006
1.232,0.532,0.777,-1.96,0.583,0.049,0.824,0.533,-5.748,0.916,0.053,0.523,0.847,-1.899,0.577,0.051,NAmerica,275.875
1.561,-0.035,0.653,0.374,0.15,0.038,-0.311,0.598,-6.154,0.327,0.042,-0.058,0.808,0.439,0.142,0.034,NAmerica,277.383
1.497,0.548,0.908,-2.551,0.568,0.028,0.154,0.878,0.235,0.202,0.034,0.483,0.897,-1.778,0.503,0.026,NAmerica,275.15
1.497,6.6,0.834,-13.107,6.672,0.036,0.795,0.547,-6.945,0.833,0.05,6.351,0.893,-12.026,6.411,0.032,NAmerica,275.15
1.657,3.276,0.868,-9.552,3.315,0.034,0.571,0.564,-3.535,0.621,0.054,3.262,0.903,-9.42,3.294,0.031,NAmerica,275.23
1.906,0.877,0.471,-6.591,1.006,0.065,0.565,0.699,-2.05,0.626,0.061,0.739,0.296,-4.603,0.864,0.06,NAmerica,281.949
0.82,-0.483,0.512,-15.282,0.496,0.047,1.266,0.27,-16.334,1.317,0.056,-0.524,0.624,-17.746,0.532,0.04,NAmerica,280.319
1.1,0.041,0.837,0.053,0.225,0.058,1.03,0.716,-11.441,1.051,0.035,0.093,0.869,0.564,0.152,0.032,Europe,288.304
0.882,0.676,0.745,-4.737,0.708,0.042,0.486,0.213,-4.715,0.678,0.078,0.671,0.794,-4.529,0.695,0.036,Europe,282.239
0.882,0.452,0.814,-1.819,0.489,0.042,-0.141,0.767,-0.054,0.257,0.073,0.443,0.806,-1.667,0.476,0.038,Europe,282.239
0.882,0.448,0.833,-0.866,0.49,0.045,1.741,0.617,-33.405,1.758,0.03,0.452,0.855,-0.911,0.496,0.046,Europe,282.239
0.837,1.029,0.089,-12.737,1.173,0.086,0.502,0.811,-0.11,0.688,0.073,1.065,0.173,-11.997,1.141,0.062,Europe,285.56
0.837,0.794,0.768,-7.208,0.854,0.053,0.176,0.747,-0.799,0.211,0.037,0.791,0.818,-6.423,0.812,0.031,Europe,285.56
1.121,0.774,0.167,-9.946,0.925,0.085,0.147,0.778,-0.358,0.189,0.038,0.787,0.169,-9.184,0.892,0.071,NAmerica,277.953
0.805,-0.189,0.668,-0.15,0.268,0.064,0.049,0.287,-0.069,0.13,0.043,-0.29,0.769,-0.909,0.346,0.064,NAmerica,280.244
1.016,0.759,0.816,-5.68,0.8,0.031,-0.098,0.641,-0.873,0.118,0.027,0.797,0.824,-5.973,0.818,0.022,NAmerica,279.826
1.938,0.742,0.514,-1.031,0.93,0.087,-0.013,0.407,0.158,0.141,0.052,0.531,0.616,-0.399,0.772,0.087,NAmerica,282.67
0.803,0.422,0.78,-4.53,0.438,0.036,-0.097,0.582,-0.807,0.122,0.03,0.355,0.569,-3.36,0.389,0.048,NAmerica,279.804
0.803,0.394,0.736,-3.344,0.416,0.042,-0.11,0.252,-1.598,0.147,0.038,0.332,0.538,-2.512,0.374,0.054,NAmerica,279.804
0.803,0.305,0.635,-1.841,0.344,0.052,-0.116,0.41,-2.861,0.137,0.029,0.25,0.436,-1.348,0.312,0.062,NAmerica,279.804
0.803,0.063,0.64,-0.563,0.104,0.034,-0.08,0.472,-0.586,0.116,0.032,0.017,0.666,0.398,0.065,0.025,NAmerica,279.804
0.803,0.234,0.436,-0.762,0.319,0.076,-0.009,0.714,0.368,0.035,0.013,0.182,0.276,-0.494,0.294,0.081,NAmerica,279.804
0.803,0.076,0.617,-0.643,0.117,0.035,0.013,0.634,0.366,0.054,0.02,0.031,0.567,0.207,0.081,0.03,NAmerica,279.804
0.803,0.082,0.214,-1.286,0.168,0.056,-0.038,0.56,0.012,0.069,0.023,0.046,0.032,-0.439,0.133,0.048,NAmerica,279.804
0.803,0.075,0.319,-1.345,0.145,0.049,0.364,0.636,-1.686,0.43,0.064,0.036,0.142,-0.345,0.11,0.041,NAmerica,279.804
0.803,0.111,0.423,-1.52,0.165,0.046,0.1,0.825,-0.098,0.14,0.034,0.063,0.29,-0.367,0.121,0.04,NAmerica,279.804
0.827,-0.217,0.537,-12.042,0.241,0.041,0.675,0.798,-8.822,0.688,0.029,-0.205,0.594,-9.337,0.215,0.024,NAmerica,279.729
0.827,-0.203,0.663,-10.006,0.223,0.036,0.727,0.774,-11.583,0.738,0.028,-0.194,0.619,-8.125,0.203,0.023,NAmerica,279.729
0.827,-0.245,0.528,-14.948,0.265,0.04,0.562,0.815,-11.891,0.569,0.022,-0.238,0.487,-12.903,0.247,0.027,NAmerica,279.729
0.827,0.137,0.396,-0.111,0.308,0.073,1.043,0.753,-24.262,1.054,0.021,0.138,0.48,-0.017,0.295,0.069,NAmerica,279.729
0.827,-0.121,0.623,-0.455,0.172,0.042,0.57,0.843,-7.513,0.587,0.025,-0.12,0.707,-0.247,0.159,0.036,NAmerica,279.729
0.868,0.826,0.738,-13.664,0.84,0.034,1.474,0.651,-16.512,1.498,0.047,0.78,0.773,-12.128,0.795,0.034,NAmerica,279.618
0.868,0.882,0.716,-17.544,0.896,0.034,1.477,0.673,-8.85,1.519,0.062,0.836,0.775,-15.603,0.848,0.031,NAmerica,279.618
0.868,0.704,0.762,-19.369,0.716,0.03,0.052,0.722,0.491,0.217,0.05,0.664,0.799,-16.946,0.672,0.024,NAmerica,279.618
1.135,0.536,0.573,-7.794,0.604,0.04,0.893,0.491,-4.235,0.965,0.041,0.603,0.707,-8.361,0.623,0.023,NAmerica,278.962
1.135,0.241,0.815,-0.883,0.276,0.025,0.658,0.475,-0.581,0.926,0.096,0.218,0.842,-0.475,0.244,0.02,NAmerica,278.962
1.127,0.216,0.648,-0.057,0.36,0.05,0.386,0.66,-1.105,0.457,0.048,0.248,0.761,0.053,0.341,0.041,NAmerica,280.257
1.127,0.528,0.874,-0.547,0.602,0.05,-0.385,0.462,-4.522,0.417,0.054,0.454,0.767,-0.421,0.577,0.062,NAmerica,280.257
1.75,0.016,0.571,0.309,0.25,0.06,0.775,0.426,-1.812,0.938,0.088,-0.038,0.675,0.438,0.226,0.053,NAmerica,280.493
1.24,1.694,0.789,-15.499,1.714,0.029,0.028,0.859,0.721,0.116,0.034,1.649,0.786,-14.67,1.67,0.03,NAmerica,277.042
1.137,0.111,0.497,0.218,0.648,0.094,0.135,0.787,0.348,0.213,0.045,-0.496,0.392,-0.382,0.861,0.104,NAmerica,279.931
1.448,0.285,0.651,-0.511,0.384,0.051,0.506,0.612,-0.329,0.704,0.096,0.329,0.856,-0.403,0.37,0.034,NAmerica,279.491
1.917,-0.404,0.5,-4.965,0.433,0.053,4.666,0.953,-21.432,4.679,0.015,-0.302,0.498,-2.66,0.339,0.053,NAmerica,279.393
1.089,0.446,0.311,-0.596,0.695,0.087,0.692,0.901,-14.171,0.7,0.023,0.409,0.277,-0.5,0.674,0.087,NAmerica,278.648
1.437,-0.091,0.684,0.036,0.21,0.058,1.801,0.641,-5.317,1.93,0.048,-0.105,0.815,0.415,0.164,0.039,NAmerica,281.603
1.437,0.081,0.649,0.188,0.238,0.06,3.882,0.929,-6.094,3.92,0.025,0.023,0.712,0.498,0.187,0.05,NAmerica,281.603
1.513,0.325,0.524,-0.037,0.613,0.102,0.089,0.562,-0.03,0.277,0.059,0.288,0.746,0.262,0.517,0.084,NAmerica,283.04
1.513,3.598,0.129,-13.49,3.761,0.048,0.055,0.717,0.467,0.244,0.065,3.636,0.794,-12.931,3.687,0.027,NAmerica,283.04
1.126,0.543,0.696,-9.546,0.563,0.033,0.092,0.587,0.026,0.228,0.031,0.511,0.749,-8.151,0.525,0.026,NAmerica,279.296
1.63,2.561,0.732,-13.046,2.604,0.033,0.489,0.758,-3.629,0.513,0.027,2.654,0.785,-14.141,2.704,0.036,NAmerica,276.368
1.464,3.74,0.874,-9.082,3.785,0.036,-0.019,0.507,0.234,0.252,0.074,3.451,0.877,-7.637,3.503,0.038,NAmerica,277.138
1.009,0.356,0.722,-1.74,0.425,0.053,0.904,0.709,-3.464,0.959,0.052,0.381,0.839,-1.498,0.406,0.032,NAmerica,277.018
1.091,0.108,0.894,0.693,0.184,0.041,0.313,0.595,-0.499,0.416,0.056,0.079,0.953,0.841,0.132,0.029,NAmerica,282.226
0.967,0.752,-0.047,-14.315,0.903,0.074,0.223,0.682,0.016,0.33,0.052,0.751,-0.017,-12.774,0.856,0.061,NAmerica,278.425
1.064,-0.673,0.602,-7.306,0.704,0.036,0.063,0.689,0.382,0.164,0.03,-0.15,0.521,-0.117,0.258,0.036,NAmerica,278.671
0.841,-0.015,0.684,0.367,0.228,0.067,-0.141,0.139,-0.327,0.292,0.072,-0.02,0.817,0.657,0.168,0.049,NAmerica,279.8
0.928,0.896,0.802,-3.355,0.946,0.049,0.31,0.837,0.102,1.173,0.171,0.854,0.875,-2.785,0.882,0.036,NAmerica,280.897
1.473,0.316,0.609,-0.56,0.416,0.056,0.595,0.835,-0.03,1.272,0.14,0.27,0.671,-0.24,0.37,0.052,NAmerica,278.92
1.473,0.303,0.593,-0.549,0.414,0.06,-0.25,0.277,-0.444,0.441,0.087,0.209,0.859,0.232,0.291,0.043,NAmerica,278.92
1.206,0.566,0.654,-6.95,0.604,0.043,0.155,0.176,-0.045,0.686,0.104,0.5,0.704,-4.995,0.524,0.032,NAmerica,276.67
1.449,0.04,0.714,0.441,0.159,0.047,0.877,0.635,-1.107,1.054,0.071,0.002,0.74,0.536,0.145,0.045,NAmerica,276.422
1.44,0.989,0.852,-0.123,1.311,0.13,-0.061,0.718,0.441,0.32,0.085,0.972,0.72,-0.309,1.416,0.156,NAmerica,276.782
1.44,1.42,0.851,-0.703,1.636,0.101,0.004,0.794,0.51,0.372,0.091,1.4,0.746,-0.877,1.717,0.124,NAmerica,276.782
1.44,0.126,0.156,-0.155,0.395,0.09,0.68,0.876,-2.264,0.706,0.029,0.161,0.264,-0.127,0.39,0.085,NAmerica,276.782
1.44,0.749,0.26,-1.185,0.992,0.101,-0.233,0.706,-0.109,0.35,0.083,0.788,0.185,-1.348,1.028,0.103,NAmerica,276.782
1.681,0.715,0.924,-0.847,0.751,0.039,-0.016,0.901,0.802,0.142,0.04,0.712,0.895,-0.979,0.778,0.053,NAmerica,276.309
1.09,0.216,0.625,0.161,0.416,0.091,0.498,0.664,-0.5,0.749,0.107,0.213,0.767,0.33,0.371,0.078,NAmerica,281.511
1.341,0.071,0.746,0.531,0.365,0.088,-0.135,0.404,-54.329,0.136,0.008,0.11,0.947,0.695,0.294,0.067,NAmerica,282.625
1.341,0.854,0.708,-4.748,0.936,0.06,-0.034,0.294,0.004,0.125,0.046,0.834,0.909,-3.773,0.853,0.028,NAmerica,282.625
1.341,-0.101,0.611,0.281,0.282,0.084,-0.067,0.409,-0.393,0.108,0.033,-0.058,0.869,0.562,0.22,0.067,NAmerica,282.625
1.404,-0.16,0.799,0.388,0.255,0.057,-0.038,0.365,-0.005,0.111,0.04,-0.153,0.886,0.492,0.232,0.05,NAmerica,283.339
0.648,0.813,0.585,-1.487,0.958,0.098,-0.063,0.524,-0.182,0.112,0.037,0.849,0.531,-1.783,1.013,0.107,NAmerica,277.757
0.993,-0.209,0.736,-3.859,0.225,0.034,-0.024,0.289,0.042,0.122,0.046,-0.292,0.332,-8.323,0.312,0.044,Europe,283.674
0.993,-0.201,0.462,-2.618,0.243,0.053,-0.103,0.556,-3.652,0.113,0.019,-0.267,0.567,-4.025,0.287,0.041,Europe,283.674
0.993,-0.21,0.602,-5.818,0.237,0.044,-0.031,0.512,0.109,0.106,0.039,-0.279,0.644,-9.143,0.289,0.03,Europe,283.674
0.993,-0.156,0.567,-1.893,0.199,0.048,0.032,0.275,0.022,0.148,0.052,-0.233,0.699,-3.479,0.248,0.032,Europe,283.674
0.993,-0.193,0.647,-3.016,0.22,0.042,-0.053,0.567,-0.199,0.086,0.027,-0.266,0.615,-5.494,0.28,0.035,Europe,283.674
0.993,-0.159,0.627,-1.405,0.202,0.047,0.091,0.724,0.104,0.213,0.064,-0.242,0.509,-3.268,0.269,0.044,Europe,283.674
0.993,-0.185,0.844,-2.81,0.195,0.026,-0.071,0.552,-0.091,0.124,0.039,-0.275,0.609,-7.204,0.287,0.034,Europe,283.674
0.993,-0.152,0.758,-1.324,0.179,0.036,0.991,0.665,-8.203,1.025,0.033,-0.229,0.786,-3.19,0.24,0.028,Europe,283.674
0.993,-0.112,0.635,-0.34,0.173,0.048,0.294,0.47,-1.565,0.368,0.042,-0.202,0.673,-1.376,0.23,0.04,Europe,283.674
0.993,-0.183,0.602,-6.098,0.214,0.044,-0.055,0.181,-0.014,0.412,0.106,-0.253,0.554,-10.001,0.267,0.033,Europe,283.674
1.017,-0.017,0.767,0.581,0.14,0.046,0.223,0.721,-0.406,0.276,0.041,-0.101,0.801,0.316,0.178,0.049,Europe,283.902
1.017,-0.199,0.605,-2.495,0.228,0.043,0.714,0.518,-0.625,1.081,0.122,-0.26,0.686,-4.086,0.275,0.034,Europe,283.902
1.781,0.854,0.706,-6.244,0.91,0.039,0.32,0.796,0.149,0.457,0.07,0.966,0.78,-7.566,0.989,0.027,NAmerica,280.026
1.781,0.205,0.391,-1.371,0.353,0.055,0.584,0.875,-0.595,0.633,0.03,0.277,0.536,-1.271,0.346,0.039,NAmerica,280.026
1.781,-0.112,0.221,-0.103,0.43,0.108,1.047,0.894,-3.451,1.081,0.026,-0.064,0.295,0.06,0.397,0.102,NAmerica,280.026
1.401,-0.046,0.728,0.443,0.173,0.042,8.418,0.825,-8.385,8.572,0.025,0.063,0.742,0.473,0.168,0.04,NAmerica,280.342
1.593,0.134,0.738,0.443,0.341,0.072,0.189,-0.084,-9.153,0.211,0.028,0.193,0.9,0.518,0.317,0.058,NAmerica,280.123
1.053,0.394,0.794,-0.002,0.497,0.065,0.104,0.825,0.434,0.423,0.107,0.358,0.935,0.282,0.42,0.048,NAmerica,281.246
2.582,0.512,0.806,-0.501,0.609,0.04,0.55,0.937,-0.003,0.623,0.052,0.355,0.904,0.274,0.424,0.028,NAmerica,285.168
2.582,1.124,0.896,-4.098,1.157,0.026,19.39,0.75,-1181.766,19.651,0.042,0.754,0.926,-1.305,0.778,0.018,NAmerica,285.168
1.768,13.745,0.602,-23.919,13.968,0.038,-0.182,0.715,-0.714,0.216,0.035,12.412,0.698,-19.191,12.573,0.031,NAmerica,280.667
0.568,0.224,0.013,-15.214,0.266,0.044,1.028,0.62,-7.759,1.066,0.047,0.159,-0.04,-8.079,0.199,0.037,NAmerica,282.199
0.985,0.134,0.835,0.525,0.384,0.094,0.022,0.58,0.323,0.208,0.046,0.145,0.907,0.543,0.377,0.091,NAmerica,279.408
1.816,0.374,0.901,0.411,0.47,0.051,0.013,0.844,0.687,0.098,0.028,0.29,0.957,0.537,0.417,0.054,NAmerica,283.488
0.612,22.965,0.756,-1664.055,23.315,0.054,12.332,0.731,-26.833,12.445,0.029,22.334,0.75,-1549.337,22.498,0.036,NAmerica,277.773
1.863,-0.229,0.662,-1.503,0.264,0.039,0.677,0.615,-0.759,0.843,0.081,-0.281,0.767,-2.256,0.301,0.032,NAmerica,280.735
1.227,1.38,0.427,-13.695,1.427,0.062,0.157,0.83,0.465,0.36,0.077,1.367,0.569,-13.211,1.404,0.054,NAmerica,278.311
1.713,0.055,0.65,0.257,0.217,0.047,0.363,0.843,0.147,0.489,0.07,0.086,0.806,0.529,0.173,0.033,NAmerica,279.329
1.284,0.068,0.78,0.3,0.135,0.036,-0.018,0.821,0.198,0.103,0.039,-0.012,0.884,0.767,0.078,0.024,NAmerica,275.154
1.644,1.688,0.672,-2.178,1.856,0.079,1.273,0.481,-87.315,1.291,0.029,1.665,0.92,-1.894,1.771,0.061,NAmerica,279.816
1.559,0.681,0.799,-0.498,0.782,0.062,0.039,0.766,0.558,0.156,0.032,0.673,0.815,-0.476,0.776,0.063,NAmerica,282.237
1.559,0.131,0.696,0.411,0.374,0.083,0.202,0.81,0.158,0.271,0.032,0.133,0.936,0.67,0.28,0.059,NAmerica,282.237
