arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,esa_bias,esa_corr,esa_nse,esa_rmse,esa_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.44,-2.038,-0.271,-0.414,46.609,0.073,-1.122,0.319,-0.008,-36.371,0.031,-0.52,0.658,0.432,185.018,0.037,-1.576,-0.22,-0.15,42.024,0.066,NAmerica,276.782
1.44,-1.169,-0.397,-11.276,-9.023,0.055,-0.742,0.448,0.2,34.24,0.039,-0.32,0.461,0.023,127.741,0.028,-0.671,-0.407,-3.006,-5.154,0.031,NAmerica,276.782
1.44,-1.279,-0.285,-0.576,-15.051,0.12,-0.833,0.475,0.215,27.253,0.047,5.157,0.664,0.364,3606.409,0.028,-0.791,-0.265,-0.197,-13.118,0.105,NAmerica,276.782
1.681,-0.341,0.449,-1.145,-49.181,0.02,-1.003,0.319,0.085,52.879,0.051,-1.078,0.684,0.444,-252.206,0.037,1.751,0.595,0.333,-27.42,0.011,NAmerica,276.309
1.09,-0.583,0.669,0.356,-71.449,0.027,-0.983,0.355,0.12,118.08,0.052,-1.397,0.659,0.338,15.159,0.023,-0.863,0.717,0.469,-64.873,0.024,NAmerica,281.511
1.341,-0.051,0.473,-0.032,-991.284,0.032,-0.982,0.362,0.107,105.458,0.044,-1.334,0.488,0.168,-633.616,0.03,-0.53,0.584,0.336,-794.965,0.026,NAmerica,282.625
1.341,-0.765,0.451,0.049,119.67,0.031,-1.039,0.39,0.145,-239.385,0.047,-0.574,0.421,0.048,282.632,0.027,-0.358,0.561,0.283,103.885,0.027,NAmerica,282.625
1.404,3.237,0.676,0.411,-1299.907,0.026,-1.015,0.312,0.074,268.669,0.049,-0.612,0.462,-0.198,-96.063,0.021,-0.106,0.673,0.42,-1290.024,0.026,NAmerica,283.339
0.648,-0.282,0.745,0.531,572.171,0.034,0.946,0.356,0.112,722.15,0.044,-0.89,0.464,0.213,19.474,0.049,-1.086,0.712,0.336,680.715,0.04,NAmerica,277.757
1.382,0.054,0.538,-0.203,96.658,0.031,-0.911,0.432,0.184,-25.33,0.045,-0.487,0.443,-0.295,17.428,0.032,-0.364,0.585,0.339,71.636,0.023,NAmerica,278.319
1.781,3.135,0.636,0.284,3824.98,0.03,-0.75,0.369,0.135,-105.091,0.051,-2.466,0.602,0.34,701.288,0.024,-2.967,0.644,0.388,3537.055,0.028,NAmerica,280.026
1.401,-0.421,0.716,0.511,-514.2,0.035,-0.884,0.383,0.086,-30.586,0.036,-0.289,0.34,0.073,264.453,0.041,-0.798,0.696,0.353,-591.099,0.041,NAmerica,280.342
1.593,-0.818,0.47,-0.412,-20.299,0.027,-0.907,0.448,0.197,-28.152,0.041,-1.714,0.451,-0.216,-118.391,0.024,-0.935,0.6,0.342,-13.861,0.019,NAmerica,280.123
1.053,-1.007,0.671,0.386,-1253.215,0.026,-1.015,0.402,0.13,23.589,0.049,0.444,0.391,-0.04,278.379,0.034,-0.935,0.707,0.438,-1199.085,0.025,NAmerica,281.246
2.582,-8.443,0.461,-0.021,2649.654,0.028,-0.491,0.341,-0.054,14.088,0.037,-1.276,0.598,0.283,-180.434,0.021,-3.381,0.555,0.307,2183.461,0.023,NAmerica,285.168
2.582,0.307,0.576,-0.853,-119.439,0.026,-0.612,0.141,-0.123,-140.902,0.061,-1.404,0.619,0.38,19.078,0.041,-0.174,0.646,0.377,-69.245,0.015,NAmerica,285.168
1.768,-1.312,0.348,0.117,20.632,0.052,-0.762,0.227,-0.159,17.683,0.043,-1.57,0.184,-2.154,-183.471,0.024,-0.89,0.417,0.116,20.646,0.052,NAmerica,280.667
0.568,0.132,0.324,-0.586,19.289,0.035,-0.639,0.396,0.049,18.219,0.038,-1.012,0.41,0.056,-253.071,0.024,-0.492,0.276,-0.007,15.373,0.028,NAmerica,282.199
1.131,0.747,0.623,0.221,-207.867,0.027,0.936,0.126,-0.109,-789.097,0.066,-1.011,0.749,0.543,-155.989,0.035,0.239,0.634,0.399,-182.525,0.024,Europe,285.016
0.989,-0.112,0.49,0.201,245.422,0.038,-0.885,0.432,0.17,6.906,0.059,-0.355,0.667,0.428,602.963,0.022,-0.241,0.557,0.292,231.104,0.036,Europe,282.737
1.414,0.122,0.52,-0.331,-328.731,0.025,0.631,0.414,0.154,88.377,0.045,-0.912,0.497,0.228,300.167,0.03,-0.524,0.527,0.223,-251.117,0.019,Europe,284.013
0.985,0.405,0.524,0.079,253.154,0.031,-0.997,0.51,0.25,-8.827,0.044,-1.098,0.53,0.168,-141.894,0.024,-0.42,0.576,0.316,218.086,0.027,NAmerica,279.408
1.816,-0.058,0.66,0.159,-214.435,0.022,-0.454,0.317,-0.171,23.161,0.037,-0.13,0.419,-0.008,-255.586,0.036,-0.446,0.74,0.544,-157.894,0.017,NAmerica,283.488
0.612,-1.307,0.917,0.782,11.32,0.024,3.495,0.052,-0.604,335.277,0.045,0.26,0.382,-0.147,236.245,0.034,-1.534,0.875,0.428,18.323,0.04,NAmerica,277.773
1.212,-1.271,0.397,-2.954,317.23,0.027,-1.128,0.27,-0.257,9.324,0.035,-0.624,0.183,-1.466,-6.575,0.029,-2.068,0.444,-0.462,192.902,0.016,Europe,283.277
0.663,-0.109,0.572,0.023,-393.921,0.025,-1.151,0.329,-0.176,31.125,0.037,-1.296,0.314,-0.93,12.803,0.028,-0.347,0.553,0.294,-334.935,0.021,Europe,282.774
1.863,-0.523,0.715,0.449,-342.123,0.039,-1.275,0.213,-0.066,99.642,0.057,-1.357,0.434,0.126,-499.992,0.034,-0.85,0.748,0.42,-350.961,0.04,NAmerica,280.735
0.428,-0.206,0.874,0.751,1119.733,0.014,-0.584,0.25,-0.019,32.957,0.052,0.218,0.503,0.069,204.55,0.024,-1.177,0.797,0.586,1444.592,0.018,NAmerica,281.593
1.227,0.234,0.494,0.103,866.237,0.033,0.727,0.147,-0.62,92.529,0.038,-0.975,0.317,0.098,64.827,0.046,0.003,0.535,0.285,773.22,0.029,NAmerica,278.311
1.029,0.211,0.532,-0.257,-161.388,0.03,0.091,0.394,-0.074,10.555,0.028,-0.93,0.349,0.122,168.251,0.049,0.013,0.546,0.273,-122.729,0.023,Europe,284.921
1.713,-0.743,0.443,-0.105,-267.578,0.038,-0.359,0.271,-0.135,330.629,0.044,-1.297,0.306,0.071,-184.391,0.032,-0.547,0.605,0.35,-205.164,0.029,NAmerica,279.329
1.713,1.663,0.397,-0.333,254.698,0.036,-0.37,0.211,-0.178,25.102,0.045,-0.909,0.372,0.136,172.599,0.039,1.072,0.504,0.251,190.862,0.027,NAmerica,279.329
1.284,-0.647,0.224,-0.939,-8.183,0.026,-0.414,0.2,-0.856,14.994,0.031,-0.929,0.373,0.138,170.289,0.049,-0.659,0.268,-0.047,-6.012,0.019,NAmerica,275.154
1.644,-0.324,0.177,-1.559,36.85,0.032,0.492,0.401,0.068,139.466,0.041,-1.235,0.258,0.038,130.027,0.052,-0.932,0.447,0.181,20.844,0.018,NAmerica,279.816
1.559,-0.632,0.59,0.269,-550.77,0.031,-0.91,0.029,-0.568,43.975,0.043,-0.894,0.297,0.073,-59.604,0.052,-0.748,0.673,0.414,-493.286,0.027,NAmerica,282.237
1.559,-0.628,0.587,0.008,171.448,0.025,1.24,0.193,-0.273,101.841,0.043,-0.813,0.337,0.087,-88.239,0.044,-0.685,0.658,0.429,130.073,0.019,NAmerica,282.237
0.647,-0.56,0.776,0.528,46.907,0.034,-0.992,0.278,-0.096,13.741,0.043,-0.912,0.333,0.094,-44.29,0.047,-0.953,0.786,0.39,53.305,0.038,Europe,282.033
0.647,0.077,0.757,0.492,128.028,0.037,0.368,0.295,0.021,25.51,0.052,-0.88,0.28,0.052,-63.406,0.049,-0.885,0.771,0.362,143.471,0.042,Europe,282.033
0.647,-3.021,0.716,0.511,-133.856,0.023,-0.017,0.482,0.184,14.565,0.034,-0.797,0.158,-0.007,44.197,0.057,-0.628,0.736,0.44,-143.221,0.025,Europe,282.033
0.647,0.399,0.802,0.599,117.524,0.026,-0.868,0.424,0.061,17.296,0.037,-2.994,0.319,0.099,1382.406,0.05,-0.85,0.797,0.446,138.171,0.031,Europe,282.033
0.647,0.093,0.775,0.507,128.839,0.037,-0.486,0.296,0.011,13.82,0.044,-2.868,0.236,0.043,1864.611,0.054,-0.883,0.779,0.364,146.248,0.042,Europe,282.033
0.643,0.724,0.844,0.663,76.921,0.031,-1.014,0.257,-0.069,-129.397,0.047,1.941,0.26,0.036,-1813.744,0.044,-0.656,0.829,0.455,97.855,0.039,Europe,282.075
0.643,-1.775,0.852,0.664,-35.854,0.032,-0.842,0.312,-0.019,18.488,0.045,-1.986,0.361,0.127,597.989,0.043,-1.155,0.836,0.449,-45.931,0.04,Europe,282.075
0.643,-2.372,0.866,0.727,-48.236,0.024,-1.081,0.294,0.014,26.927,0.054,-0.903,0.42,0.174,16.367,0.042,-1.274,0.831,0.504,-65.041,0.032,Europe,282.075
0.643,-1.642,0.859,0.7,-25.485,0.027,-1.407,0.366,-0.003,60.548,0.041,-0.439,0.41,0.141,16.889,0.03,-1.128,0.84,0.485,-33.398,0.035,Europe,282.075
0.643,-1.882,0.857,0.69,-36.252,0.028,-0.896,0.165,-0.176,65.325,0.054,-0.632,0.168,-0.041,67.563,0.047,-1.176,0.865,0.494,-46.307,0.036,Europe,282.075
0.622,-0.426,0.594,0.288,37.174,0.048,-0.981,0.04,-0.374,-50.33,0.05,-0.844,0.334,0.089,19.865,0.038,-0.781,0.625,0.236,38.514,0.049,Europe,282.354
0.622,4.418,0.739,0.452,1078.452,0.039,-0.791,0.336,0.016,18.885,0.042,-0.77,0.38,0.123,19.096,0.036,-0.554,0.761,0.35,1174.093,0.042,Europe,282.354
0.622,2.861,0.719,0.417,1455.136,0.042,-0.461,0.276,-0.297,13.688,0.033,-0.843,0.042,-0.117,33.36,0.055,0.119,0.745,0.325,1566.377,0.045,Europe,282.354
0.622,-8.991,0.602,0.353,-1485.494,0.036,-0.819,0.51,0.235,23.848,0.04,-0.96,0.137,-0.047,8.475,0.067,-1.657,0.655,0.326,-1516.657,0.037,Europe,282.354
0.622,1.678,0.754,0.499,453.011,0.033,-1.078,0.095,-4.261,-150.922,0.042,-0.543,0.443,0.194,59.84,0.043,-0.78,0.771,0.393,498.751,0.036,Europe,282.354
1.124,-1.455,0.56,0.304,33.582,0.043,-2.307,0.411,-0.395,55.979,0.025,-1.008,0.494,0.219,-10.806,0.044,-1.189,0.579,0.306,33.516,0.043,Europe,283.925
1.124,0.018,0.525,0.172,21.166,0.032,-1.029,0.132,-0.116,24.844,0.057,-0.628,0.305,-0.067,23.126,0.03,-0.367,0.536,0.286,19.649,0.03,Europe,283.925
1.124,-0.296,0.326,0.058,-78.308,0.054,-1.181,0.558,0.3,10.434,0.038,-0.114,0.156,-0.185,134.612,0.039,-0.656,0.346,0.12,-75.708,0.052,Europe,283.925
1.124,0.13,0.324,-0.008,41.685,0.044,-1.483,0.481,0.223,-32.332,0.04,-1.082,0.36,0.048,7.449,0.03,-0.325,0.232,0.018,41.147,0.044,Europe,283.925
1.124,-0.526,0.452,0.097,17.574,0.036,-1.656,0.563,-0.135,27.333,0.021,-0.609,0.263,-0.042,28.804,0.033,-0.73,0.435,0.184,16.702,0.034,Europe,283.925
1.124,-0.383,0.246,0.002,-79.899,0.061,-1.171,0.557,0.306,22.458,0.034,-0.608,0.145,-0.02,82.61,0.056,-0.699,0.302,0.091,-76.265,0.059,Europe,283.925
1.124,-0.85,0.603,0.345,6.704,0.053,-1.796,0.625,0.366,11.33,0.033,-0.783,0.299,0.085,36.122,0.05,-0.908,0.546,0.236,7.24,0.057,Europe,283.925
1.124,-0.151,0.456,0.201,40.901,0.044,-1.047,0.423,0.1,-32.742,0.035,-1.518,0.189,-0.173,-37.066,0.034,-0.661,0.441,0.184,41.32,0.044,Europe,283.925
1.124,-0.959,0.516,0.258,-10.531,0.043,-0.906,0.392,-2.225,-43.418,0.025,0.791,0.412,0.079,11.983,0.026,-0.979,0.498,0.217,-10.821,0.044,Europe,283.925
1.124,0.16,0.482,0.034,31.024,0.033,-0.761,0.493,0.243,27.973,0.044,-0.296,0.03,-0.437,51.975,0.035,-0.228,0.401,0.131,29.423,0.032,Europe,283.925
1.124,-2.562,0.132,-0.531,153.0,0.044,0.469,0.617,0.365,74.719,0.028,-0.293,0.23,0.0,25.971,0.042,-2.632,0.091,-0.209,135.94,0.039,Europe,283.925
1.124,-1.204,0.303,-0.331,8.808,0.035,0.127,0.282,-0.068,-48.402,0.031,-0.323,0.278,-0.233,16.835,0.025,-1.141,0.255,-0.058,7.855,0.031,Europe,283.925
1.124,-2.347,0.359,-0.244,103.759,0.038,-0.442,0.25,-0.025,-27.994,0.039,-0.332,0.379,-0.12,8.3,0.021,-1.657,0.331,0.029,91.699,0.034,Europe,283.925
1.124,-1.539,0.277,-0.014,54.482,0.055,-1.662,0.544,0.273,41.229,0.03,-0.878,0.062,-0.239,41.708,0.037,-1.263,0.216,0.023,53.478,0.054,Europe,283.925
1.124,-0.526,0.27,-0.008,20.32,0.052,-0.963,0.398,0.131,-11.066,0.046,1.95,0.236,-0.034,258.815,0.038,-0.717,0.208,0.021,20.026,0.051,Europe,283.925
1.124,-1.603,0.364,-0.295,88.635,0.034,-0.842,0.238,-0.187,-25.484,0.038,-0.913,0.287,0.044,13.117,0.04,-1.01,0.349,0.039,76.357,0.029,Europe,283.925
1.124,0.304,0.553,0.113,11.759,0.025,-0.879,0.271,-0.204,21.789,0.035,-2.787,0.217,0.028,-73.816,0.048,0.047,0.56,0.309,10.38,0.022,Europe,283.925
1.124,2.511,0.334,-0.04,-354.655,0.045,-1.129,0.217,-0.468,23.115,0.035,0.578,0.56,0.309,33.84,0.031,0.713,0.287,0.053,-338.388,0.043,Europe,283.925
1.124,0.305,0.357,-0.009,56.429,0.041,-1.226,0.458,0.078,9.335,0.033,-0.15,0.349,0.007,22.934,0.027,0.066,0.305,0.069,54.195,0.04,Europe,283.925
1.124,0.787,0.374,-0.621,31.1,0.028,-1.034,0.053,-0.193,16.363,0.057,-0.641,0.425,0.178,10.574,0.04,-0.015,0.408,0.035,23.989,0.022,Europe,283.925
1.124,-1.55,0.57,0.287,64.84,0.036,-1.042,0.196,-0.175,11.846,0.041,-1.578,0.217,0.013,-68.987,0.046,-1.303,0.553,0.297,64.401,0.036,Europe,283.925
1.124,-1.395,0.029,-0.69,48.714,0.044,-1.446,0.509,0.252,27.019,0.037,-0.568,0.379,0.099,13.389,0.034,-1.294,-0.044,-0.346,43.474,0.039,Europe,283.925
1.124,24.283,0.304,-0.156,923.667,0.04,-1.274,0.582,0.334,21.888,0.032,-0.915,0.564,0.304,11.508,0.034,12.296,0.243,-0.01,863.45,0.037,Europe,283.925
1.124,7.667,0.361,0.028,468.269,0.044,-2.87,0.364,-0.724,77.244,0.024,-0.547,0.384,0.133,60.178,0.036,2.301,0.367,0.131,442.751,0.041,Europe,283.925
1.124,-0.166,0.425,0.142,18.817,0.047,-3.204,0.594,0.331,100.752,0.027,-0.76,0.316,0.075,20.826,0.041,-0.314,0.423,0.178,18.415,0.046,Europe,283.925
1.124,-0.169,0.393,-0.025,17.249,0.038,-0.665,0.327,-0.672,-69.968,0.026,-0.322,0.114,-0.123,-60.021,0.046,-0.476,0.43,0.175,15.479,0.034,Europe,283.925
1.124,-1.145,0.492,0.126,24.096,0.035,-1.269,0.075,-0.852,8.751,0.039,-0.889,0.375,0.131,17.057,0.039,-1.081,0.457,0.204,22.996,0.033,Europe,283.925
1.124,-0.757,0.353,0.025,12.694,0.044,-1.404,0.407,0.14,21.9,0.036,-0.597,0.381,0.072,12.363,0.028,-0.922,0.322,0.09,12.267,0.042,Europe,283.925
1.124,-8.591,0.231,-0.144,-394.258,0.047,-0.864,-0.201,-1.307,-3.911,0.04,-0.744,0.522,0.242,13.842,0.025,-4.019,0.238,0.022,-364.577,0.044,Europe,283.925
1.124,-1.446,0.54,0.251,45.453,0.038,-0.709,0.328,-0.114,-33.66,0.035,-2.393,0.209,-2.182,-400.53,0.029,-1.178,0.574,0.321,43.264,0.036,Europe,283.925
1.124,-1.39,0.478,0.222,38.558,0.047,-1.301,0.604,0.334,32.925,0.027,-0.982,0.4,-0.102,-48.753,0.025,-1.19,0.522,0.247,37.93,0.046,Europe,283.925
1.124,-1.563,0.447,0.05,45.774,0.039,-0.84,0.337,0.034,-26.222,0.042,-1.534,0.184,-0.049,259.038,0.052,-1.275,0.411,0.154,43.208,0.037,Europe,283.925
1.124,3.293,0.166,-0.217,-719.258,0.057,-1.049,0.378,0.108,39.142,0.04,-0.669,0.53,0.277,152.781,0.04,-2.158,0.163,-0.03,-661.773,0.052,Europe,283.925
1.124,0.105,0.078,-0.35,-65.8,0.05,0.141,-0.42,-1.092,-25.662,0.056,-1.079,0.33,0.097,-36.691,0.046,-0.226,0.009,-0.177,-61.439,0.047,Europe,283.925
1.124,-0.508,0.457,0.157,18.337,0.038,-2.203,0.543,0.267,59.709,0.03,-1.199,0.497,-0.159,-773.293,0.021,-0.715,0.446,0.197,17.892,0.037,Europe,283.925
1.124,-0.464,0.409,-0.146,13.736,0.031,-1.244,0.555,0.252,4.608,0.032,-0.902,0.567,0.321,120.052,0.033,-0.701,0.393,0.109,12.11,0.028,Europe,283.925
1.124,-0.989,0.567,0.292,35.378,0.037,-1.127,0.606,0.365,16.301,0.032,-0.553,0.661,0.434,-10.36,0.028,-0.923,0.6,0.344,34.062,0.036,Europe,283.925
0.948,2.64,0.367,-2.341,-909.05,0.03,-0.543,0.253,-0.08,-29.914,0.045,-1.893,0.326,0.005,-75.562,0.036,0.556,0.465,0.037,-488.021,0.016,NAmerica,280.789
0.788,-0.653,0.534,-0.273,-75.883,0.024,-28.762,0.429,-0.085,2887.112,0.028,-0.111,0.571,-0.634,47.173,0.02,-0.45,0.575,0.3,-56.276,0.018,Europe,282.569
0.788,-0.586,0.134,-0.175,69.336,0.06,-0.63,0.462,0.188,19.903,0.036,-1.661,0.308,0.081,-58.151,0.049,-0.751,0.172,0.003,63.897,0.056,Europe,282.569
0.788,-1.554,0.67,0.435,134.982,0.035,-2.678,0.465,0.078,96.974,0.028,-1.24,0.474,0.22,-27.667,0.035,-2.551,0.707,0.35,144.826,0.038,Europe,282.569
0.788,1.186,0.596,0.349,83.319,0.036,-0.927,0.307,-0.005,-25.407,0.044,-0.53,0.499,0.197,-16.226,0.026,0.431,0.613,0.333,84.342,0.036,Europe,282.569
0.788,-3.229,0.716,0.048,364.151,0.02,-2.691,0.458,0.209,-103.838,0.05,-0.584,0.332,0.087,-83.937,0.038,-4.474,0.703,0.481,268.845,0.014,Europe,282.569
0.788,-7.492,0.733,0.537,326.983,0.028,-1.25,0.6,0.356,19.622,0.034,-0.036,0.504,0.244,-1222.174,0.031,-4.222,0.722,0.436,360.919,0.031,Europe,282.569
0.788,0.037,0.584,0.328,-11.284,0.031,5.29,0.077,-0.25,-503.232,0.051,-0.886,0.327,0.077,-101.197,0.046,-0.102,0.657,0.343,-11.154,0.03,Europe,282.569
0.788,-0.544,0.525,0.172,-52.951,0.031,5.145,0.101,-0.226,-483.63,0.05,-0.633,0.296,-0.025,-66.211,0.037,-0.362,0.53,0.28,-49.366,0.029,Europe,282.569
0.788,-28.024,0.427,-2.599,-2113.639,0.029,-1.097,0.319,-0.284,-76.605,0.022,-2.413,0.26,-0.009,-106.083,0.04,-8.898,0.335,-0.682,-1444.804,0.02,Europe,282.569
0.788,-0.216,0.649,0.421,26.74,0.036,-1.29,0.104,-0.255,-15.256,0.034,-0.897,0.543,0.201,-28.871,0.027,-0.329,0.649,0.35,28.327,0.039,Europe,282.569
0.788,0.797,0.685,0.449,49.627,0.028,-3.508,0.443,0.176,-958.36,0.029,-0.967,0.035,-0.33,-24.054,0.056,0.228,0.697,0.45,49.58,0.028,Europe,282.569
0.788,-0.392,0.446,0.087,-17.3,0.028,1.495,0.422,-0.317,104.584,0.027,0.276,0.063,-0.141,134.08,0.056,-0.515,0.569,0.305,-15.1,0.024,Europe,282.569
0.788,-0.388,0.423,0.154,-80.786,0.037,-0.022,0.259,0.055,75.172,0.063,-1.058,0.147,-0.186,167.476,0.047,-0.52,0.484,0.212,-77.969,0.035,Europe,282.569
0.788,-5.474,0.707,0.499,309.636,0.025,-0.31,0.288,0.013,45.881,0.046,-1.072,0.502,0.251,131.573,0.039,-4.483,0.723,0.439,327.577,0.027,Europe,282.569
0.788,-0.628,0.381,0.048,57.905,0.046,1.094,0.157,-0.112,-204.685,0.052,-0.982,0.565,0.319,-59.96,0.032,-0.785,0.46,0.21,52.729,0.042,Europe,282.569
0.788,-0.585,0.36,-0.045,-66.86,0.038,-0.307,0.04,-0.203,-87.426,0.058,-1.086,0.518,-0.04,-233.918,0.021,-0.5,0.393,0.152,-60.223,0.034,Europe,282.569
0.788,-0.559,0.375,-0.056,-53.701,0.038,-2.148,0.237,-0.107,-613.378,0.041,-0.746,0.505,0.237,-295.61,0.03,-0.647,0.348,0.103,-49.498,0.035,Europe,282.569
0.788,-0.32,0.603,-0.058,58.076,0.03,-1.556,0.256,0.035,-68.594,0.062,-1.72,0.254,-0.372,-55.276,0.027,-0.607,0.567,0.271,48.21,0.025,Europe,282.569
0.788,-1.134,0.29,-0.202,35.927,0.047,-0.719,0.208,-0.169,31.076,0.041,-0.816,0.416,0.039,-83.023,0.031,-1.17,0.384,0.139,30.399,0.04,Europe,282.569
0.788,0.026,0.192,-0.154,49.643,0.05,-0.724,0.182,-0.204,13.882,0.047,-0.843,0.367,0.099,-39.491,0.034,-0.292,0.201,0.011,45.963,0.047,Europe,282.569
0.788,-0.509,0.106,-0.305,50.507,0.048,-0.88,0.387,0.039,55.843,0.036,-0.822,-0.033,-0.426,-8.111,0.046,-0.705,0.108,-0.08,45.95,0.044,Europe,282.569
0.788,0.137,0.623,0.387,-119.66,0.035,-1.398,0.317,0.001,-109.306,0.042,-0.889,0.355,-0.028,-56.563,0.034,-0.15,0.674,0.37,-121.341,0.036,Europe,282.569
0.788,4.056,0.757,0.57,-1134.243,0.026,-0.937,0.465,-2.784,41.154,0.037,-1.199,0.438,0.141,120.819,0.031,6.446,0.757,0.453,-1279.397,0.029,Europe,282.569
0.788,5.466,0.457,-0.897,-492.318,0.026,-0.869,0.521,0.198,13.515,0.032,-0.872,0.352,0.082,-82.56,0.043,3.834,0.504,0.116,-336.172,0.018,Europe,282.569
0.788,-0.358,0.739,0.54,-129.312,0.023,-0.874,0.542,0.218,14.07,0.031,-24.412,0.505,0.255,-3519.763,0.038,0.019,0.715,0.456,-140.621,0.025,Europe,282.569
0.788,-1.662,0.492,-0.522,-90.81,0.025,-0.979,0.557,0.287,16.961,0.038,-0.666,0.031,-0.359,-39.634,0.045,-1.054,0.54,0.212,-65.36,0.018,Europe,282.569
0.788,-0.941,0.51,-0.187,9.07,0.036,-1.339,0.534,0.264,99.832,0.041,-0.762,0.566,0.315,-272.151,0.028,-0.986,0.493,0.158,7.641,0.031,Europe,282.569
0.788,-0.023,0.54,0.285,-35.182,0.031,-0.907,0.64,0.403,53.608,0.036,-0.291,0.537,0.288,-19.027,0.034,-0.414,0.599,0.298,-34.862,0.03,Europe,282.569
0.788,-0.861,-0.391,-1.198,-10.07,0.057,-1.057,0.654,0.423,23.297,0.041,-2.016,0.593,0.351,225.563,0.031,-0.885,-0.282,-0.421,-8.097,0.046,Europe,282.569
0.788,-13.179,0.416,-0.044,-1642.288,0.035,-0.921,0.649,0.409,16.55,0.045,-1.725,0.345,0.082,649.726,0.044,-8.04,0.486,0.234,-1406.833,0.03,Europe,282.569
0.788,3.681,0.717,0.504,-480.674,0.024,-0.901,0.507,0.224,25.652,0.036,-0.976,0.427,0.039,-127.038,0.028,3.414,0.689,0.44,-510.439,0.025,Europe,282.569
0.788,-0.283,0.433,0.113,110.083,0.04,-1.074,0.476,0.221,-52.045,0.039,-1.131,0.292,0.04,-130.963,0.041,-0.585,0.543,0.283,99.005,0.036,Europe,282.569
0.788,1.281,0.521,0.266,206.353,0.036,-1.26,0.562,0.29,-47.506,0.036,-0.921,0.545,0.266,-76.759,0.027,0.212,0.527,0.251,208.392,0.036,Europe,282.569
0.788,0.477,-0.442,-1.441,-53.113,0.06,-1.001,0.29,-0.043,12.333,0.038,-0.876,0.328,0.047,-78.903,0.042,0.057,-0.406,-0.615,-43.2,0.049,Europe,282.569
0.788,0.118,0.734,0.531,-82.703,0.024,-0.901,0.382,0.112,17.19,0.037,-0.757,0.195,-0.005,45.337,0.06,-0.164,0.767,0.509,-84.65,0.025,Europe,282.569
0.788,-0.502,0.564,0.315,-18.663,0.034,-0.857,0.401,0.159,-30.451,0.047,-0.924,0.546,0.295,-288.287,0.037,-0.429,0.635,0.314,-18.672,0.034,Europe,282.569
0.788,-2.545,0.728,0.528,192.399,0.026,-0.946,0.273,0.008,-24.852,0.041,-0.992,0.234,-0.031,-76.0,0.049,-2.887,0.74,0.427,212.051,0.029,Europe,282.569
0.788,-1.425,0.323,-0.053,42.326,0.047,-0.813,0.476,0.226,-28.967,0.039,-0.991,0.258,-0.003,-83.498,0.049,-1.286,0.448,0.2,36.899,0.041,Europe,282.569
0.788,-0.274,0.569,0.119,75.647,0.026,-1.142,0.379,0.13,-118.628,0.04,-1.513,0.384,-0.027,-122.384,0.021,-0.581,0.596,0.355,64.707,0.022,Europe,282.569
0.788,0.116,0.593,0.322,37.742,0.032,-0.853,0.38,0.051,12.356,0.034,-1.085,0.236,-0.1,-10.201,0.027,-0.277,0.584,0.326,37.628,0.032,Europe,282.569
0.788,-0.287,0.636,0.307,-103.734,0.025,-1.353,0.393,0.133,4193.074,0.035,0.357,0.478,0.226,423.327,0.028,-0.138,0.617,0.377,-98.309,0.023,Europe,282.569
0.788,-0.38,0.397,0.039,90.123,0.042,-0.845,0.485,0.192,-157.828,0.029,1.558,0.489,-0.053,144.963,0.021,-0.642,0.517,0.264,78.857,0.037,Europe,282.569
0.788,-0.428,0.531,0.282,23.539,0.051,-0.67,0.562,0.315,79.792,0.035,-0.929,0.267,0.067,66.274,0.059,-0.566,0.555,0.252,24.025,0.052,Europe,282.569
0.788,-1.651,0.782,0.591,153.535,0.028,-1.297,0.532,0.283,-143.426,0.034,-0.851,0.386,0.138,16.646,0.039,-1.959,0.772,0.438,179.977,0.033,Europe,282.569
0.788,0.21,0.082,-0.382,-92.746,0.052,-1.213,0.571,-0.029,-49.195,0.026,-0.931,0.239,-0.024,18.197,0.038,0.202,0.083,-0.088,-82.319,0.046,Europe,282.569
0.788,-0.081,0.095,-0.35,-70.638,0.052,-0.685,0.499,0.229,122.504,0.037,-0.024,-0.036,-0.244,117.852,0.053,-0.087,0.097,-0.074,-62.998,0.047,Europe,282.569
0.935,-0.366,0.486,-0.88,-69.883,0.027,-0.606,0.563,0.294,20.379,0.032,-1.363,0.314,0.062,36.892,0.037,-0.774,0.555,0.235,-44.58,0.017,Europe,283.008
0.935,-1.541,0.222,-0.723,-15.563,0.04,-1.065,0.415,-0.024,-36.221,0.042,-0.716,0.326,0.106,33.962,0.059,-1.286,0.218,-0.142,-12.667,0.032,Europe,283.008
0.935,-0.845,0.623,0.269,-123.244,0.027,2.456,0.101,-2.632,1011.232,0.036,-0.867,0.255,-0.01,31.933,0.038,-1.415,0.672,0.429,-108.944,0.024,Europe,283.008
1.077,4.693,0.509,-0.404,140.81,0.028,-0.843,0.41,-0.336,-96.648,0.039,-1.019,0.245,-0.024,9.432,0.043,2.131,0.499,0.19,106.968,0.021,Europe,283.978
