arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
3.394,1.294,0.059,-7.552,1.406,0.034,0.338,0.322,-0.612,0.596,0.06,1.578,0.527,-10.492,1.63,0.026,NAmerica,288.336
3.394,-0.082,0.04,-0.154,0.472,0.07,0.939,0.146,-0.966,1.426,0.092,0.063,0.564,0.195,0.394,0.059,NAmerica,288.336
3.394,0.138,-0.012,-0.287,0.545,0.064,-0.406,0.248,-2.518,0.475,0.061,0.318,0.597,-0.186,0.523,0.05,NAmerica,288.336
3.394,0.542,-0.196,-0.506,1.2,0.096,-0.101,0.493,0.154,0.324,0.053,0.786,0.153,-0.623,1.246,0.087,NAmerica,288.336
5.918,-0.684,0.185,-7.413,0.73,0.064,0.262,0.654,-0.318,0.365,0.031,-0.659,0.406,-6.785,0.702,0.06,NAmerica,290.091
5.918,-0.543,0.096,-2.504,0.658,0.065,0.306,-0.174,-2.65,0.879,0.081,-0.507,0.588,-1.932,0.601,0.057,NAmerica,290.091
5.918,-0.357,0.122,-1.631,0.516,0.046,1.841,-0.026,-265.044,1.952,0.063,-0.298,0.669,-0.637,0.407,0.034,NAmerica,290.091
6.891,-0.594,-0.132,-2.114,0.812,0.054,1.887,0.038,-124.061,1.999,0.063,-0.433,0.455,-0.713,0.602,0.041,NAmerica,292.798
1.704,1.23,0.052,-116.423,1.297,0.04,-0.338,0.572,-1.305,0.409,0.062,1.366,-0.13,-137.237,1.407,0.033,NAmerica,288.835
1.704,1.269,0.063,-55.214,1.34,0.041,-0.111,0.743,0.311,0.298,0.057,1.403,0.028,-64.453,1.446,0.034,NAmerica,288.835
2.492,-0.217,0.087,-0.726,0.342,0.071,1.592,0.568,-2.16,1.815,0.071,-0.25,0.636,-0.688,0.338,0.061,NAmerica,287.37
2.492,0.001,0.38,0.131,0.338,0.073,1.998,0.131,-9.461,2.12,0.048,-0.04,0.768,0.283,0.307,0.065,NAmerica,287.37
2.552,2.117,0.262,-4.052,2.345,0.078,-0.096,0.219,-0.153,0.312,0.074,2.031,0.506,-3.588,2.235,0.072,NAmerica,278.378
2.552,2.375,0.344,-11.893,2.462,0.045,0.37,-0.544,-6.786,0.516,0.054,2.383,0.507,-11.826,2.456,0.041,NAmerica,278.378
2.298,-0.046,0.305,0.034,0.286,0.07,0.322,0.585,-1.303,0.454,0.044,-0.019,0.716,0.297,0.244,0.06,NAmerica,278.613
3.683,-0.138,0.373,-0.428,0.221,0.026,2.65,0.32,-89.067,3.014,0.052,0.001,0.093,-0.025,0.187,0.028,NAmerica,285.962
4.782,-0.341,0.029,-1.597,0.502,0.052,-0.0,-0.079,-0.872,0.348,0.075,-0.273,0.748,-0.338,0.361,0.033,NAmerica,289.865
5.928,1.293,-0.032,-19.521,1.545,0.032,0.612,0.873,-3.077,0.651,0.057,1.109,0.689,-10.486,1.156,0.012,NAmerica,290.929
3.955,-0.014,0.262,-0.157,0.274,0.059,-0.056,0.2,-0.247,0.145,0.052,0.236,0.774,-0.341,0.295,0.038,NAmerica,290.337
0.992,0.672,0.664,-4.027,0.713,0.061,-0.035,0.738,-1.586,0.119,0.042,0.615,0.772,-3.288,0.659,0.061,NAmerica,289.091
1.038,0.04,0.255,-0.643,0.167,0.063,-0.039,0.749,-1.305,0.12,0.042,0.049,0.225,-0.221,0.144,0.052,NAmerica,286.66
1.43,-0.384,0.34,-29.142,0.407,0.049,0.911,0.444,-2.907,1.022,0.05,-0.334,0.738,-19.995,0.34,0.023,NAmerica,288.769
1.43,-0.384,0.355,-25.457,0.407,0.049,0.544,0.099,-3.82,0.63,0.071,-0.337,0.739,-17.862,0.344,0.024,NAmerica,288.769
2.153,1.277,-0.003,-6.697,1.434,0.07,1.506,-0.161,-115.538,1.532,0.036,1.427,0.339,-7.499,1.507,0.052,NAmerica,276.985
0.962,0.72,0.198,-6.721,0.794,0.076,0.136,0.767,-0.151,0.176,0.032,0.72,0.325,-6.309,0.773,0.064,NAmerica,288.267
1.089,1.937,0.592,-85.708,1.962,0.044,0.148,0.741,-0.441,0.188,0.033,1.871,0.68,-78.521,1.879,0.024,NAmerica,287.394
1.239,-0.102,0.437,-0.895,0.226,0.057,0.086,0.711,-1.653,0.17,0.043,-0.02,0.784,0.59,0.105,0.029,NAmerica,288.125
1.239,-0.093,0.5,-0.819,0.212,0.053,0.08,0.647,-1.984,0.175,0.046,-0.01,0.772,0.591,0.1,0.028,NAmerica,288.125
1.634,-0.232,0.346,-5.699,0.27,0.041,-0.011,0.285,0.078,0.419,0.086,-0.236,0.748,-4.568,0.246,0.021,NAmerica,288.283
1.634,-0.234,0.298,-6.287,0.273,0.042,1.048,0.503,-3.22,1.158,0.049,-0.24,0.66,-5.249,0.253,0.024,NAmerica,288.283
2.244,0.193,0.008,-0.445,0.575,0.108,1.38,0.593,-4.126,1.478,0.048,0.225,0.533,-0.035,0.487,0.086,NAmerica,277.236
2.244,1.24,0.09,-5.398,1.429,0.073,1.457,0.769,-4.832,1.511,0.033,1.337,0.527,-5.348,1.424,0.05,NAmerica,277.236
2.244,1.87,0.773,-7.671,1.923,0.04,6.844,0.639,-49.511,6.949,0.031,1.63,0.713,-5.828,1.706,0.045,NAmerica,277.236
3.528,1.003,0.376,-2.48,1.172,0.05,-0.31,0.382,-3.442,0.36,0.053,0.832,0.81,-1.318,0.956,0.039,NAmerica,284.475
3.551,3.507,0.196,-14.655,3.819,0.04,-0.005,0.631,0.396,0.108,0.041,4.796,0.509,-24.459,4.87,0.023,NAmerica,288.71
3.664,-0.503,0.479,-8.294,0.531,0.049,0.278,0.479,-1.594,0.333,0.054,-0.42,0.652,-5.404,0.44,0.038,NAmerica,291.036
0.898,-0.03,0.471,-0.606,0.176,0.066,0.068,0.782,0.451,0.13,0.037,-0.014,0.599,0.296,0.116,0.044,NAmerica,288.111
0.988,0.306,0.373,-2.749,0.39,0.071,1.6,0.729,-5.947,1.665,0.062,0.312,0.467,-2.259,0.364,0.055,NAmerica,288.216
0.988,0.231,0.721,-1.226,0.262,0.041,0.017,0.764,0.536,0.128,0.044,0.157,0.833,-0.161,0.189,0.035,NAmerica,288.216
1.079,1.919,0.648,-9.662,1.974,0.065,0.355,0.582,-2.285,0.397,0.049,1.925,0.857,-9.707,1.978,0.064,NAmerica,286.793
1.079,0.172,0.568,-0.647,0.233,0.056,0.017,0.301,-3.235,0.133,0.044,0.152,0.831,-0.155,0.195,0.043,NAmerica,286.793
1.055,0.531,0.472,-5.252,0.573,0.059,0.021,0.319,-3.145,0.133,0.044,0.468,0.645,-3.772,0.5,0.049,NAmerica,287.478
1.234,-0.197,-0.039,-15.181,0.259,0.057,0.29,0.72,-1.333,0.327,0.043,-0.175,0.322,-8.54,0.199,0.032,NAmerica,288.183
1.234,-0.193,0.089,-14.069,0.253,0.055,0.145,0.8,-3.282,0.191,0.039,-0.171,0.37,-7.917,0.195,0.031,NAmerica,288.183
1.359,-0.194,0.337,-0.963,0.297,0.064,0.14,0.817,-3.252,0.187,0.039,-0.149,0.762,0.024,0.209,0.042,NAmerica,288.031
1.397,-0.227,0.369,-8.161,0.279,0.051,0.658,0.183,-1.657,0.865,0.093,-0.249,0.835,-6.691,0.256,0.019,NAmerica,288.008
1.397,-0.23,0.41,-8.489,0.279,0.05,-0.125,0.397,-0.32,0.225,0.047,-0.252,0.823,-7.231,0.26,0.02,NAmerica,288.008
1.777,0.786,0.506,-1.848,0.918,0.083,0.328,0.108,-2.741,0.437,0.049,0.709,0.592,-1.515,0.863,0.086,NAmerica,274.587
1.711,0.21,0.217,-1.413,0.308,0.058,0.309,0.592,-0.173,0.464,0.057,0.169,0.615,-0.366,0.232,0.04,NAmerica,275.446
1.711,0.827,0.36,-14.461,0.868,0.045,0.025,0.255,-0.641,0.254,0.044,0.777,0.349,-12.375,0.807,0.037,NAmerica,275.446
2.993,-0.017,0.457,0.207,0.387,0.065,-0.306,0.303,-0.96,0.437,0.076,0.034,0.844,0.506,0.306,0.051,NAmerica,282.993
3.92,-0.182,0.385,-0.646,0.273,0.036,0.084,0.718,0.424,0.273,0.042,-0.255,0.634,-1.088,0.307,0.03,NAmerica,286.495
2.157,-0.188,0.387,-0.18,0.369,0.076,5.056,0.626,-43.862,5.092,0.022,-0.205,0.7,-0.01,0.341,0.065,NAmerica,280.44
2.157,0.22,0.343,-0.485,0.434,0.061,6.789,0.497,-76.235,6.929,0.045,0.187,0.788,0.279,0.302,0.039,NAmerica,280.44
2.655,2.968,0.249,-17.541,3.201,0.046,1.443,0.511,-4.288,1.608,0.055,3.211,0.715,-18.146,3.253,0.02,NAmerica,283.962
2.655,3.574,0.32,-21.699,3.757,0.038,0.329,0.671,0.157,0.558,0.057,4.146,0.457,-27.504,4.21,0.024,NAmerica,283.962
2.725,1.033,0.534,-1.909,1.215,0.051,1.079,0.314,-22.201,1.134,0.023,1.128,0.792,-2.047,1.244,0.042,NAmerica,285.339
3.156,0.291,0.494,-0.032,0.61,0.068,-0.362,0.421,-43.175,0.371,0.017,0.337,0.713,0.073,0.578,0.059,NAmerica,286.346
3.924,1.755,0.556,-52.524,1.81,0.03,0.136,0.563,-1.009,0.169,0.035,1.245,0.519,-25.278,1.268,0.016,NAmerica,284.351
1.264,-0.965,0.027,-298.665,0.982,0.039,-0.065,0.631,0.269,0.157,0.047,-0.863,0.397,-231.288,0.865,0.011,NAmerica,288.218
0.89,0.141,0.511,-2.825,0.234,0.064,-0.177,0.676,-7.654,0.198,0.033,0.12,0.573,-0.905,0.165,0.039,NAmerica,287.781
1.05,-0.013,0.409,0.137,0.17,0.056,-0.148,0.751,-5.326,0.169,0.03,-0.074,0.116,-0.223,0.203,0.062,NAmerica,287.963
1.208,-0.301,0.509,-22.906,0.329,0.05,0.57,0.613,-6.341,0.624,0.037,-0.326,0.765,-23.297,0.332,0.024,NAmerica,287.503
1.208,-0.303,0.501,-22.815,0.328,0.047,-0.153,0.577,0.099,0.3,0.07,-0.315,0.765,-21.939,0.322,0.025,NAmerica,287.503
1.834,0.553,0.272,-6.244,0.62,0.041,0.881,0.757,-27.001,0.895,0.029,0.606,0.598,-6.566,0.634,0.027,NAmerica,286.858
1.834,-0.161,0.286,-0.193,0.346,0.083,0.37,0.796,-7.412,0.386,0.027,-0.133,0.572,0.036,0.311,0.076,NAmerica,286.858
0.964,0.454,0.099,-13.27,0.639,0.083,0.42,0.875,-0.879,0.466,0.05,0.67,0.834,-15.148,0.68,0.021,Asia,285.357
0.964,0.058,0.137,-5.697,0.344,0.086,0.75,0.652,-19.962,0.769,0.034,0.218,0.777,-2.229,0.239,0.024,Asia,285.357
0.964,0.097,0.182,-0.674,0.44,0.105,0.671,0.615,-5.251,0.708,0.047,0.259,0.764,-0.351,0.396,0.073,Asia,285.357
0.964,0.352,0.286,-8.913,0.529,0.078,0.144,0.323,-0.021,0.434,0.112,0.552,0.812,-10.289,0.564,0.024,Asia,285.357
0.964,0.29,0.166,-2.488,0.529,0.092,-0.389,-0.238,-307.227,0.401,0.035,0.483,0.755,-2.603,0.538,0.049,Asia,285.357
1.353,0.298,0.06,-0.502,0.56,0.125,0.176,0.252,-1.562,0.328,0.051,0.27,0.533,-0.19,0.498,0.11,NAmerica,273.441
1.376,1.003,-0.259,-4.59,1.193,0.101,0.422,0.272,-0.679,0.679,0.066,1.076,0.71,-4.213,1.152,0.064,NAmerica,274.833
1.661,-0.241,0.349,-72.274,0.266,0.042,0.354,0.647,-0.139,0.507,0.067,-0.225,0.22,-56.133,0.235,0.025,NAmerica,277.288
2.854,-0.067,0.557,0.196,0.189,0.032,0.187,0.181,-0.336,0.506,0.097,-0.112,0.663,0.138,0.196,0.029,NAmerica,283.686
3.547,0.293,-0.033,-0.507,0.648,0.069,-0.333,0.071,-20.414,0.365,0.055,0.293,0.561,-0.042,0.538,0.054,NAmerica,283.731
2.372,-0.014,0.293,0.068,0.461,0.085,0.023,0.312,-0.034,0.283,0.069,0.046,0.727,0.36,0.382,0.07,NAmerica,279.29
2.261,-0.1,0.547,0.222,0.382,0.078,0.208,0.219,-0.525,0.468,0.092,-0.059,0.675,0.288,0.365,0.076,NAmerica,279.493
2.261,-0.477,0.706,-33.483,0.486,0.033,-0.27,0.634,-1.581,0.31,0.05,-0.436,0.734,-27.365,0.441,0.023,NAmerica,279.493
2.324,-0.275,0.23,-0.918,0.411,0.073,0.418,0.616,0.014,0.708,0.107,-0.244,0.598,-0.399,0.351,0.06,NAmerica,281.171
2.324,-0.142,0.09,-0.334,0.431,0.09,0.166,0.446,0.077,0.464,0.092,-0.16,0.476,0.011,0.371,0.074,NAmerica,281.171
2.324,-0.467,0.239,-6.269,0.511,0.067,0.383,0.514,-0.453,0.578,0.054,-0.449,0.776,-5.168,0.47,0.046,NAmerica,281.171
2.324,0.013,0.42,0.172,0.645,0.122,0.102,0.769,0.245,0.237,0.034,-0.023,0.783,0.263,0.608,0.115,NAmerica,281.171
2.665,-0.131,0.438,0.114,0.458,0.093,0.048,0.623,0.38,0.416,0.067,-0.167,0.82,0.27,0.416,0.081,NAmerica,283.508
2.826,0.438,0.377,-0.615,0.652,0.059,0.024,-0.146,-0.978,0.445,0.055,0.335,0.736,-0.003,0.514,0.047,NAmerica,284.58
2.902,0.037,0.771,0.521,0.193,0.03,6.879,0.721,-57.649,7.103,0.052,0.065,0.901,0.692,0.155,0.022,NAmerica,284.766
3.139,0.007,0.702,0.492,0.375,0.061,0.426,0.712,-5.737,0.443,0.031,0.074,0.861,0.517,0.366,0.059,NAmerica,284.511
4.422,0.932,-0.117,-10.863,1.091,0.07,0.465,0.238,-3.635,0.541,0.038,0.902,0.192,-8.159,0.958,0.04,NAmerica,286.577
1.714,10.313,0.171,-117.923,10.466,0.055,0.977,0.424,-2.139,1.144,0.055,10.274,0.702,-114.267,10.304,0.024,NAmerica,277.274
1.108,0.605,0.515,-12.337,0.636,0.049,0.271,0.284,-0.666,0.451,0.08,0.591,0.751,-10.953,0.602,0.029,NAmerica,286.727
2.595,0.235,0.106,-0.944,0.364,0.038,-0.222,0.235,-8.876,0.262,0.053,0.091,0.746,0.354,0.21,0.026,NAmerica,286.327
2.576,1.077,-0.003,-2.899,1.324,0.07,0.397,0.102,-5.436,0.497,0.048,1.131,0.756,-2.343,1.226,0.043,NAmerica,277.56
1.626,0.507,0.103,-2.445,0.627,0.082,0.047,0.481,0.221,0.408,0.096,0.492,0.313,-2.023,0.587,0.072,NAmerica,273.018
1.515,-0.165,0.344,-3.583,0.206,0.047,-0.165,0.463,-0.89,0.244,0.046,-0.173,0.741,-2.695,0.185,0.025,NAmerica,275.609
1.801,0.43,0.185,-4.392,0.506,0.042,-0.038,0.427,0.163,0.289,0.07,0.613,0.497,-7.687,0.642,0.03,NAmerica,278.024
1.801,0.033,0.224,0.037,0.483,0.11,0.227,0.579,0.1,0.448,0.078,0.149,0.486,0.058,0.478,0.103,NAmerica,278.024
2.848,-0.33,0.348,-3.384,0.375,0.045,0.5,0.661,-0.346,0.703,0.061,-0.317,0.883,-2.462,0.333,0.026,NAmerica,283.148
2.903,-0.313,0.052,-0.882,0.471,0.084,1.187,0.459,-5.757,1.276,0.054,-0.283,0.69,-0.386,0.404,0.069,NAmerica,283.43
2.903,-0.151,0.284,-0.022,0.474,0.091,2.767,0.578,-11.472,2.85,0.046,-0.141,0.782,0.22,0.414,0.079,NAmerica,283.43
3.832,0.189,0.09,-0.108,0.642,0.076,-0.211,0.663,-0.977,0.262,0.033,0.089,0.872,0.274,0.52,0.063,NAmerica,285.095
3.046,0.414,0.358,-0.604,0.638,0.056,0.141,0.387,-0.007,0.401,0.051,0.486,0.756,-0.481,0.613,0.043,NAmerica,279.638
3.046,1.425,0.323,-3.077,1.64,0.054,9.828,0.483,-88.93,10.297,0.06,1.601,0.805,-3.367,1.698,0.037,NAmerica,279.638
2.608,-0.194,0.446,-1.074,0.281,0.044,2.753,0.9,-13.145,2.786,0.032,-0.175,0.709,-0.318,0.224,0.03,NAmerica,279.76
3.007,0.282,0.223,-0.528,0.508,0.057,0.059,0.75,-0.007,0.079,0.019,0.204,0.608,0.095,0.391,0.045,NAmerica,282.794
3.249,11.54,-0.095,-112.647,11.818,0.049,0.013,0.209,0.004,0.231,0.077,9.115,0.512,-67.994,9.208,0.025,NAmerica,281.754
1.2,3.853,0.828,-26.123,3.889,0.041,-0.159,0.712,-68.369,0.2,0.05,4.007,0.954,-27.916,4.016,0.021,NAmerica,284.54
1.105,-0.015,0.559,-2.138,0.143,0.051,-0.203,0.529,-95.558,0.239,0.051,0.019,0.653,-0.158,0.087,0.03,NAmerica,285.324
1.102,0.182,0.236,-0.488,0.321,0.088,2.381,0.542,-264.607,2.433,0.043,0.219,-0.103,-0.958,0.368,0.099,NAmerica,287.397
1.339,-0.306,0.371,-176.016,0.32,0.038,2.261,0.547,-270.924,2.312,0.043,-0.383,0.779,-257.505,0.387,0.022,NAmerica,287.002
1.339,-0.327,0.12,-192.952,0.338,0.034,-0.316,0.168,-1.953,0.39,0.065,-0.407,0.692,-284.257,0.41,0.022,NAmerica,287.002
1.572,1.963,0.27,-178.472,2.0,0.033,0.054,0.268,-0.433,0.294,0.051,1.907,0.651,-164.682,1.922,0.02,NAmerica,286.746
1.572,1.858,0.218,-181.979,1.896,0.034,0.386,0.505,-0.308,0.604,0.078,1.804,0.662,-167.159,1.818,0.02,NAmerica,286.746
2.505,-0.182,0.425,-0.491,0.275,0.06,1.372,0.541,-5.723,1.46,0.06,-0.141,0.542,-0.132,0.24,0.056,NAmerica,274.801
3.029,-0.045,0.199,-0.131,0.257,0.045,0.099,0.568,0.247,0.321,0.079,-0.081,0.562,0.198,0.216,0.036,NAmerica,283.198
3.634,-0.246,0.046,-0.244,0.593,0.089,1.452,0.419,-6.185,1.556,0.054,-0.186,0.844,0.115,0.5,0.077,NAmerica,285.105
2.196,0.705,0.373,-1.374,0.885,0.064,0.426,0.409,-1.611,0.576,0.044,0.746,0.707,-1.33,0.877,0.055,NAmerica,279.045
2.196,-0.207,0.365,-0.145,0.421,0.092,5.241,0.434,-14.787,5.645,0.07,-0.186,0.755,0.087,0.376,0.082,NAmerica,279.045
2.718,0.804,0.446,-1.826,0.974,0.053,-0.143,0.268,-0.002,0.538,0.141,0.775,0.788,-1.299,0.879,0.04,NAmerica,279.695
2.344,0.553,0.476,-1.95,0.673,0.045,0.078,0.898,0.754,0.17,0.038,0.549,0.463,-1.755,0.65,0.041,NAmerica,279.6
1.622,9.514,0.519,-38.854,9.613,0.048,-0.082,0.858,0.633,0.169,0.039,9.118,0.805,-35.231,9.166,0.033,NAmerica,277.679
1.879,-0.205,-0.489,-0.635,0.687,0.178,0.592,0.901,-0.249,0.655,0.045,-0.272,0.093,-0.264,0.604,0.147,NAmerica,289.5
1.879,0.031,0.8,0.594,0.218,0.054,-0.179,0.819,-0.228,0.21,0.032,-0.122,0.929,0.567,0.225,0.047,NAmerica,289.5
1.879,-0.156,0.21,-0.333,0.322,0.075,-0.192,0.805,-0.749,0.218,0.03,-0.242,0.9,-0.254,0.312,0.053,NAmerica,289.5
1.879,0.467,0.676,-0.185,0.638,0.07,-0.07,0.851,0.606,0.153,0.038,0.31,0.918,0.31,0.487,0.061,NAmerica,289.5
1.879,-0.225,0.347,-1.388,0.293,0.054,0.708,0.864,-0.926,0.76,0.044,-0.31,0.826,-2.184,0.338,0.039,NAmerica,289.5
1.879,-0.224,0.284,-1.969,0.284,0.051,0.357,0.685,-0.089,0.5,0.067,-0.313,0.836,-3.043,0.331,0.031,NAmerica,289.5
1.879,-0.091,0.909,0.68,0.138,0.029,-0.04,0.629,-4.742,0.083,0.028,-0.247,0.869,-0.383,0.287,0.041,NAmerica,289.5
1.879,0.492,0.827,-0.142,0.585,0.05,0.309,0.745,-3.476,0.326,0.03,0.382,0.954,0.22,0.484,0.047,NAmerica,289.5
1.879,0.226,0.336,-0.165,0.517,0.089,-0.107,0.762,-32.817,0.139,0.036,0.126,0.55,0.226,0.421,0.077,NAmerica,289.5
1.068,0.055,0.547,-19.733,0.165,0.059,-0.106,0.713,-28.658,0.138,0.036,0.026,0.741,-5.148,0.09,0.033,NAmerica,287.107
0.902,0.091,0.661,-0.505,0.209,0.054,-0.052,0.658,-1.295,0.124,0.038,0.021,0.678,0.417,0.13,0.037,NAmerica,286.779
1.2,-0.329,0.252,-215.814,0.351,0.05,-0.04,0.702,-1.338,0.118,0.037,-0.32,0.742,-184.081,0.325,0.022,NAmerica,286.921
1.2,-0.329,0.159,-191.419,0.352,0.051,0.029,0.641,0.329,0.133,0.036,-0.32,0.688,-163.073,0.325,0.023,NAmerica,286.921
1.443,-0.21,0.314,-7.715,0.243,0.041,0.035,0.622,0.264,0.136,0.036,-0.282,0.76,-11.276,0.288,0.019,NAmerica,286.803
1.443,-0.199,0.342,-8.073,0.232,0.04,-0.395,0.088,-10.238,0.421,0.046,-0.273,0.787,-12.009,0.278,0.017,NAmerica,286.803
1.832,-0.22,0.476,-1.646,0.265,0.041,0.501,0.449,-2.561,0.593,0.053,-0.205,0.67,-1.156,0.239,0.034,NAmerica,286.445
1.832,-0.216,0.435,-1.759,0.263,0.041,0.887,0.507,-0.958,1.129,0.065,-0.201,0.665,-1.184,0.234,0.032,NAmerica,286.445
2.533,-0.218,0.621,-2.727,0.244,0.036,0.073,0.613,0.32,0.441,0.073,-0.223,0.676,-2.666,0.242,0.03,NAmerica,274.562
3.053,-0.033,0.469,0.205,0.288,0.048,-0.211,0.098,-0.928,0.422,0.092,-0.006,0.633,0.345,0.261,0.044,NAmerica,283.442
3.527,0.471,0.122,-0.363,0.934,0.077,1.292,0.714,-4.048,1.386,0.045,0.51,0.804,-0.11,0.843,0.064,NAmerica,285.028
3.527,-0.2,0.319,-0.041,0.571,0.092,10.804,0.504,-57.335,11.234,0.055,-0.168,0.794,0.157,0.514,0.083,NAmerica,285.028
2.173,-0.211,0.129,-0.709,0.389,0.083,0.195,0.766,0.208,0.286,0.027,-0.228,0.327,-0.48,0.362,0.072,NAmerica,279.968
2.173,1.165,0.345,-3.689,1.325,0.057,-0.385,-0.295,-9.203,0.437,0.057,1.149,0.637,-3.154,1.247,0.044,NAmerica,279.968
2.173,9.531,0.683,-43.948,9.699,0.034,3.334,0.533,-38.126,3.5,0.05,9.394,0.762,-41.623,9.445,0.018,NAmerica,279.968
2.616,0.396,0.439,-1.551,0.503,0.041,1.533,0.497,-2.712,1.797,0.09,0.392,0.75,-1.001,0.445,0.028,NAmerica,282.482
3.272,-0.355,0.447,-6.566,0.376,0.035,1.519,0.439,-2.274,1.81,0.113,-0.353,0.426,-6.489,0.374,0.034,NAmerica,284.922
2.077,5.93,0.651,-99.362,5.962,0.031,0.428,0.878,-0.889,0.486,0.047,5.783,0.744,-93.871,5.797,0.02,NAmerica,279.776
1.704,2.684,0.687,-7.863,2.773,0.067,0.69,0.73,-1.201,0.798,0.069,2.727,0.843,-8.049,2.802,0.062,NAmerica,278.218
1.306,2.338,0.697,-4.836,2.47,0.091,3.046,0.026,-13.773,3.44,0.112,2.365,0.736,-4.996,2.503,0.094,NAmerica,278.228
1.306,0.845,0.168,-5.904,0.929,0.081,0.618,0.899,-1.063,0.655,0.039,0.874,0.597,-5.758,0.919,0.059,NAmerica,278.228
1.306,1.242,0.553,-4.886,1.322,0.078,0.78,0.875,-5.911,0.848,0.049,1.264,0.795,-4.912,1.325,0.068,NAmerica,278.228
1.306,4.431,0.475,-25.083,4.506,0.058,0.503,0.958,-0.508,0.521,0.026,4.454,0.402,-25.364,4.53,0.059,NAmerica,278.228
1.648,0.611,0.913,-0.971,0.64,0.034,2.384,0.888,-9.678,2.457,0.045,0.518,0.935,-0.418,0.543,0.029,NAmerica,289.497
1.648,0.779,0.882,-5.636,0.831,0.043,0.591,0.728,-0.687,0.723,0.065,0.655,0.9,-3.653,0.696,0.035,NAmerica,289.497
1.648,0.486,0.901,-0.499,0.52,0.036,0.558,0.842,-0.332,0.633,0.051,0.411,0.961,-0.016,0.428,0.023,NAmerica,289.497
1.648,2.459,0.884,-10.422,2.541,0.048,0.426,0.345,-1.522,0.664,0.086,2.083,0.898,-6.985,2.125,0.032,NAmerica,289.497
1.648,0.683,0.521,-1.396,0.862,0.083,-0.03,0.721,0.448,0.202,0.041,0.473,0.717,-0.218,0.615,0.062,NAmerica,289.497
1.648,0.53,0.571,-0.641,0.703,0.079,0.582,0.826,-3.533,0.665,0.053,0.387,0.811,0.144,0.508,0.056,NAmerica,289.497
1.648,0.415,0.556,-0.845,0.568,0.065,0.569,0.935,-2.242,0.615,0.037,0.306,0.418,-0.612,0.531,0.073,NAmerica,289.497
1.648,0.04,0.326,-0.148,0.291,0.06,0.816,0.905,-5.192,0.873,0.045,-0.106,0.688,0.311,0.226,0.041,NAmerica,289.497
1.648,0.673,0.823,-4.289,0.718,0.041,1.588,0.934,-8.571,1.632,0.037,0.478,0.867,-1.866,0.529,0.037,NAmerica,289.497
1.648,0.677,0.876,-3.268,0.706,0.031,1.122,0.92,-5.404,1.166,0.039,0.473,0.924,-1.151,0.501,0.026,NAmerica,289.497
1.648,0.844,0.899,-5.321,0.882,0.037,-0.144,0.781,-0.63,0.17,0.031,0.667,0.934,-2.96,0.698,0.03,NAmerica,289.497
1.648,1.605,0.855,-8.72,1.645,0.035,-0.133,0.761,-90.891,0.176,0.046,1.356,0.91,-5.872,1.383,0.026,NAmerica,289.497
1.648,1.137,0.85,-5.577,1.182,0.039,-0.132,0.773,-80.878,0.175,0.046,0.937,0.938,-3.334,0.959,0.025,NAmerica,289.497
1.11,-0.089,0.692,-0.29,0.133,0.036,-0.22,0.543,-1.016,0.274,0.042,-0.132,0.777,-0.663,0.151,0.027,NAmerica,286.734
1.392,-0.32,0.347,-327.076,0.332,0.036,1.688,0.604,-3.747,1.813,0.065,-0.375,0.785,-425.555,0.379,0.022,NAmerica,286.715
1.392,-0.319,0.386,-293.252,0.332,0.036,1.844,0.606,-3.592,1.987,0.061,-0.374,0.763,-382.223,0.378,0.022,NAmerica,286.715
2.591,-0.23,0.427,-1.111,0.297,0.047,0.458,0.363,-0.465,0.722,0.074,-0.263,0.843,-1.107,0.296,0.034,NAmerica,280.208
2.85,0.754,0.342,-0.72,1.085,0.077,0.819,0.042,-24.587,0.946,0.049,0.85,0.75,-0.747,1.093,0.068,NAmerica,279.166
2.327,1.286,0.612,-1.539,1.483,0.06,0.105,0.648,0.053,0.334,0.067,1.258,0.686,-1.458,1.459,0.06,NAmerica,279.797
2.27,0.362,0.76,0.163,0.558,0.057,-0.078,0.569,0.306,0.486,0.119,0.519,0.829,-0.288,0.692,0.061,NAmerica,280.784
3.076,1.113,0.126,-27.939,1.187,0.041,0.905,0.66,-0.891,1.086,0.088,0.862,0.005,-15.801,0.905,0.027,NAmerica,282.985
1.545,0.796,0.674,-5.049,0.835,0.054,0.638,0.606,-0.864,0.81,0.083,0.789,0.83,-4.829,0.82,0.047,NAmerica,279.483
1.545,0.497,0.488,-0.569,0.712,0.129,0.189,0.394,-0.58,0.455,0.094,0.49,0.79,-0.421,0.678,0.118,NAmerica,279.483
1.243,1.678,0.708,-4.119,1.784,0.09,0.148,0.474,-0.021,0.435,0.1,1.672,0.894,-4.02,1.767,0.085,NAmerica,279.436
1.243,1.332,0.74,-4.527,1.403,0.075,0.009,0.618,0.194,0.278,0.077,1.331,0.871,-4.473,1.396,0.071,NAmerica,279.436
1.243,0.684,0.544,-3.172,0.75,0.071,2.045,0.894,-15.666,2.113,0.05,0.696,0.6,-3.267,0.759,0.069,NAmerica,279.436
