arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,esa_bias,esa_corr,esa_nse,esa_rmse,esa_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
0.864,0.408,0.869,-0.305,0.455,0.041,15.391,0.092,-56.784,16.465,0.078,0.002,0.839,0.648,0.157,0.051,0.38,0.842,-0.342,0.461,0.054,NAmerica,282.258
0.864,0.829,0.846,-3.249,0.86,0.035,-0.216,0.584,-0.52,0.3,0.056,0.323,0.887,0.091,0.403,0.063,0.811,0.821,-3.164,0.851,0.04,NAmerica,282.258
0.817,-0.162,0.408,-0.127,0.347,0.094,0.896,0.676,-0.266,1.187,0.047,0.417,0.854,-2.022,0.444,0.036,-0.093,0.466,0.117,0.307,0.09,NAmerica,280.871
0.817,0.376,0.37,-2.595,0.504,0.063,1.907,0.698,-2.89,2.046,0.059,0.593,0.836,-2.695,0.62,0.039,0.491,0.435,-3.268,0.55,0.046,NAmerica,280.871
0.817,-0.303,0.464,-9.285,0.336,0.051,1.535,0.725,-1.721,1.692,0.063,1.695,0.703,-10.582,1.757,0.048,-0.243,0.782,-4.743,0.251,0.023,NAmerica,280.871
0.817,-0.107,0.322,-0.862,0.298,0.076,1.19,0.777,-2.113,1.276,0.04,0.397,0.777,-1.02,0.456,0.045,-0.002,0.369,0.087,0.209,0.057,NAmerica,280.871
0.817,0.057,0.56,-0.145,0.272,0.061,0.142,0.739,0.276,0.243,0.044,17.991,-0.185,-197.285,18.191,0.052,0.184,0.595,-0.169,0.275,0.047,NAmerica,280.871
0.923,0.017,0.81,0.638,0.159,0.051,2.002,0.755,-15.397,2.029,0.035,0.021,0.631,0.227,0.213,0.061,0.01,0.88,0.659,0.154,0.05,Europe,286.008
0.923,0.328,0.753,-0.104,0.444,0.078,0.834,0.581,-4.527,0.89,0.052,1.804,0.897,-2.636,1.863,0.035,0.3,0.787,-0.043,0.432,0.081,Europe,286.008
1.044,0.245,0.8,-0.755,0.338,0.056,0.519,0.676,-1.532,0.586,0.054,1.156,0.823,-0.858,1.272,0.051,0.198,0.819,-0.014,0.257,0.039,Europe,286.935
1.044,0.339,0.864,-0.576,0.405,0.047,0.416,0.701,-0.476,0.542,0.078,0.837,0.872,-0.213,0.943,0.049,0.303,0.861,-0.152,0.346,0.036,Europe,286.935
1.347,1.768,0.789,-11.353,1.814,0.042,-0.011,0.74,0.526,0.208,0.067,1.099,0.86,-2.036,1.172,0.038,1.695,0.782,-10.21,1.728,0.035,Europe,286.618
1.444,0.309,0.843,-0.346,0.372,0.042,-0.261,0.577,-0.059,0.459,0.076,0.435,0.805,-1.86,0.467,0.038,0.332,0.843,-0.362,0.374,0.035,Europe,287.1
1.424,18.04,-0.277,-198.862,18.264,0.054,3.541,0.578,-12.654,3.693,0.039,1.647,0.848,-10.783,1.709,0.048,16.694,-0.733,-169.001,16.844,0.043,NAmerica,272.945
1.379,0.051,0.747,0.459,0.171,0.047,-0.128,0.252,0.034,0.773,0.136,0.665,0.656,-2.924,0.752,0.059,0.077,0.739,0.428,0.176,0.046,NAmerica,274.652
2.231,1.272,0.886,-1.032,1.361,0.037,0.384,0.403,-0.061,0.846,0.092,0.375,0.778,-0.519,0.452,0.05,1.359,0.906,-1.211,1.419,0.031,NAmerica,279.278
2.83,0.381,0.703,0.312,0.755,0.064,0.306,0.475,0.104,0.834,0.089,0.244,0.824,0.375,0.351,0.056,0.714,0.848,0.087,0.87,0.048,NAmerica,285.713
2.83,0.142,0.762,0.546,0.577,0.063,1.331,0.496,-3.78,1.509,0.054,0.079,0.701,0.345,0.242,0.074,0.468,0.903,0.451,0.634,0.049,NAmerica,285.713
2.447,0.152,0.737,0.366,0.524,0.047,-0.157,0.517,-0.234,0.264,0.061,0.6,-0.388,-27.572,0.74,0.053,0.591,0.921,-0.009,0.661,0.028,NAmerica,282.198
1.097,0.385,0.862,-1.294,0.418,0.036,-0.234,0.463,-0.427,0.353,0.079,6.483,0.684,-54.985,6.607,0.06,0.326,0.862,-0.658,0.355,0.032,Europe,286.845
1.202,1.334,0.843,-6.947,1.403,0.046,0.165,0.805,0.155,0.216,0.039,0.436,0.329,-0.243,0.894,0.139,1.607,0.88,-9.826,1.638,0.033,Europe,287.764
1.202,0.413,0.689,-0.888,0.521,0.053,-0.019,0.744,0.537,0.188,0.059,0.841,0.823,-0.7,0.935,0.061,0.646,0.692,-2.495,0.709,0.049,Europe,287.764
1.202,0.152,0.815,0.467,0.268,0.044,0.448,0.737,-0.845,0.517,0.047,1.038,0.808,-1.057,1.14,0.062,0.349,0.815,-0.245,0.409,0.043,Europe,287.764
1.202,0.115,0.869,0.676,0.253,0.05,0.234,0.83,0.387,0.381,0.062,2.069,0.636,-11.775,2.144,0.055,0.25,0.85,0.369,0.353,0.056,Europe,287.764
0.92,-0.045,0.779,0.566,0.197,0.062,-0.135,0.099,-0.274,0.453,0.089,0.11,0.409,-0.157,0.254,0.067,-0.021,0.798,0.572,0.196,0.063,Europe,287.194
1.866,0.186,0.885,0.606,0.278,0.042,-0.193,0.492,0.063,0.442,0.084,0.053,0.782,0.55,0.205,0.059,0.216,0.87,0.4,0.344,0.054,NAmerica,273.524
1.29,5.014,0.7,-35.14,5.144,0.057,-0.131,0.207,-0.087,0.542,0.099,0.28,0.734,-0.932,0.323,0.044,5.003,0.671,-34.175,5.075,0.042,NAmerica,275.607
1.891,0.236,0.371,0.041,0.785,0.134,-0.124,0.322,0.035,0.602,0.098,0.05,0.825,0.579,0.175,0.053,0.277,0.483,0.091,0.765,0.127,NAmerica,275.661
1.891,0.72,0.892,-0.191,0.798,0.05,1.951,0.355,-1.955,2.485,0.065,1.126,0.717,-8.288,1.157,0.048,0.71,0.873,-0.299,0.834,0.063,NAmerica,275.661
1.889,0.891,0.836,-0.563,0.994,0.058,0.447,0.703,0.16,0.726,0.074,0.855,0.723,-2.665,0.931,0.076,0.859,0.827,-0.551,0.99,0.065,NAmerica,275.841
1.551,2.126,0.739,-12.083,2.169,0.042,0.109,0.183,-0.395,0.225,0.047,0.307,0.528,-0.347,0.469,0.075,1.875,0.75,-9.213,1.917,0.039,NAmerica,275.752
1.166,0.034,0.521,0.069,0.23,0.066,0.512,0.338,-3.809,0.569,0.043,0.214,0.765,0.328,0.363,0.068,0.003,0.521,0.254,0.206,0.06,NAmerica,281.204
1.166,-0.007,0.699,0.487,0.218,0.065,0.677,-0.002,-3.376,0.793,0.065,0.404,0.751,0.047,0.548,0.071,-0.026,0.791,0.533,0.208,0.061,NAmerica,281.204
0.963,0.2,0.818,-0.115,0.246,0.039,-0.078,0.52,0.007,0.159,0.04,0.653,0.744,-0.389,0.794,0.072,0.124,0.872,0.474,0.169,0.031,Europe,286.915
1.122,-0.086,0.858,0.633,0.164,0.044,0.319,0.626,-3.507,0.343,0.026,2.903,0.647,-8.843,3.155,0.077,-0.034,0.874,0.719,0.143,0.044,Europe,287.044
1.211,0.41,0.791,-0.573,0.476,0.044,0.004,0.722,0.485,0.145,0.044,1.213,0.796,-2.564,1.282,0.059,0.648,0.804,-2.294,0.689,0.042,Europe,287.368
1.211,0.231,0.823,0.437,0.365,0.058,0.005,0.673,0.452,0.271,0.065,0.464,0.151,-5.782,0.518,0.053,0.425,0.838,-0.19,0.53,0.066,Europe,287.368
1.285,0.451,0.631,-0.908,0.558,0.069,1.807,0.565,-12.571,1.884,0.049,0.947,0.526,-11.12,0.978,0.042,0.445,0.61,-0.839,0.548,0.068,NAmerica,273.894
1.121,0.106,0.788,0.55,0.293,0.064,0.419,0.737,-0.203,0.537,0.068,1.456,0.338,-14.718,1.504,0.052,0.156,0.842,0.412,0.334,0.07,NAmerica,276.09
1.534,0.413,0.785,0.073,0.54,0.067,0.528,0.767,-0.504,0.646,0.061,0.067,0.365,-0.138,0.158,0.042,0.498,0.828,-0.231,0.622,0.072,NAmerica,274.461
1.407,0.866,0.853,-0.98,0.938,0.058,0.569,0.78,-1.187,0.633,0.039,0.543,0.454,-12.104,0.567,0.034,0.775,0.86,-0.714,0.873,0.065,NAmerica,274.423
1.183,3.865,0.81,-13.388,3.935,0.045,-0.021,0.694,0.427,0.287,0.077,0.09,0.79,0.418,0.151,0.038,3.289,0.78,-9.443,3.353,0.039,NAmerica,276.011
1.861,0.721,0.598,-0.858,0.926,0.081,-0.22,0.378,-0.079,0.494,0.094,0.32,0.834,-0.151,0.388,0.053,0.634,0.83,-0.199,0.744,0.055,NAmerica,282.6
0.807,-0.045,0.221,-0.974,0.278,0.065,2.339,0.505,-3.683,2.568,0.055,2.545,0.691,-24.314,2.587,0.044,0.076,0.157,-0.401,0.234,0.052,NAmerica,279.05
0.807,0.279,0.581,-1.151,0.393,0.048,-0.468,0.456,-2.346,0.536,0.077,0.677,0.797,-1.323,0.738,0.06,0.449,0.644,-2.39,0.493,0.036,NAmerica,279.05
0.807,0.736,0.3,-4.022,0.85,0.059,0.013,0.565,0.319,0.542,0.081,1.154,0.82,-4.183,1.192,0.05,0.901,0.365,-5.531,0.969,0.049,NAmerica,279.05
0.848,-0.263,0.748,-2.615,0.282,0.03,1.118,0.516,-7.105,1.174,0.037,0.866,0.721,-3.696,0.921,0.044,-0.08,0.851,0.286,0.125,0.028,NAmerica,279.542
0.848,0.141,0.74,-0.913,0.217,0.034,0.24,0.602,-3.405,0.318,0.037,-0.294,0.67,-0.15,0.415,0.075,0.326,0.83,-3.66,0.338,0.019,NAmerica,279.542
1.216,-0.071,0.826,0.347,0.16,0.044,0.992,0.083,-9.735,1.172,0.064,0.207,0.727,0.229,0.333,0.064,-0.047,0.867,0.687,0.111,0.031,Europe,287.216
1.25,0.149,0.848,0.548,0.243,0.046,1.228,0.646,-24.373,1.284,0.036,2.548,0.841,-9.159,2.594,0.04,0.183,0.864,0.446,0.269,0.047,Europe,287.241
1.468,2.944,0.63,-34.595,3.0,0.053,1.682,0.765,-15.728,1.712,0.035,-0.42,0.46,-1.938,0.494,0.077,2.008,0.597,-15.721,2.056,0.041,Europe,286.067
0.968,0.42,0.857,-0.018,0.489,0.051,0.461,0.669,-0.303,0.621,0.087,0.258,0.808,0.458,0.465,0.066,0.471,0.871,-0.226,0.536,0.053,Europe,287.332
1.382,0.506,0.888,-0.157,0.563,0.041,2.409,0.806,-31.655,2.439,0.033,2.254,0.613,-30.072,2.279,0.034,0.453,0.876,-0.005,0.525,0.044,Europe,288.09
1.223,0.368,0.799,-0.237,0.473,0.042,0.361,0.651,-0.085,0.548,0.065,0.842,0.776,-26.606,0.87,0.04,-0.068,0.733,0.491,0.303,0.041,Europe,287.688
1.631,0.38,0.739,-0.476,0.461,0.068,1.004,0.754,-3.059,1.065,0.038,1.907,0.083,-25.825,2.034,0.071,0.057,0.753,0.475,0.275,0.071,NAmerica,282.077
1.124,0.295,0.819,0.049,0.367,0.054,-0.151,0.684,0.178,0.309,0.071,2.072,0.656,-57.706,2.112,0.041,0.369,0.794,-0.355,0.438,0.058,NAmerica,275.41
1.124,2.568,0.834,-10.274,2.607,0.04,0.511,0.829,-0.732,0.578,0.038,1.671,0.735,-16.282,1.722,0.047,2.772,0.913,-11.918,2.79,0.028,NAmerica,275.41
1.809,-0.428,0.525,-2.152,0.505,0.08,1.056,0.633,-1.477,1.216,0.057,0.722,0.647,-1.402,0.83,0.086,-0.295,0.694,-0.592,0.359,0.061,NAmerica,275.459
1.244,0.593,0.91,-0.136,0.659,0.049,0.019,0.622,0.385,0.39,0.072,3.142,0.854,-54.524,3.165,0.034,0.536,0.821,-0.15,0.663,0.067,NAmerica,277.017
1.125,1.209,0.772,-8.522,1.245,0.031,0.557,0.622,0.047,0.945,0.072,0.498,0.811,-0.252,0.591,0.051,0.963,0.747,-5.153,1.001,0.028,NAmerica,281.316
1.429,0.776,0.678,-26.536,0.831,0.054,0.518,0.564,0.015,0.973,0.105,1.207,0.761,-4.557,1.27,0.043,0.622,0.736,-15.437,0.642,0.029,Europe,285.885
1.538,2.034,0.168,-34.219,2.171,0.077,0.02,0.687,0.434,0.315,0.087,-0.01,0.868,0.718,0.181,0.048,1.789,0.177,-25.181,1.871,0.056,Europe,285.847
1.617,2.1,0.601,-61.546,2.18,0.059,0.134,0.739,0.333,0.24,0.045,0.637,0.792,-1.331,0.702,0.041,1.919,0.6,-48.724,1.944,0.031,Europe,285.824
0.8,1.726,0.848,-17.576,1.786,0.051,0.234,0.62,-0.974,0.338,0.044,0.077,0.743,0.523,0.31,0.06,2.032,0.791,-23.911,2.068,0.043,Europe,286.168
0.889,0.364,0.747,0.091,0.51,0.075,0.068,0.81,0.571,0.289,0.055,0.688,0.857,-0.161,0.783,0.051,0.477,0.719,-0.284,0.606,0.079,Europe,287.413
0.889,2.235,0.852,-29.981,2.364,0.068,2.015,0.29,-11.83,2.165,0.059,0.768,0.823,-0.527,0.869,0.072,2.412,0.875,-32.748,2.467,0.046,Europe,287.413
1.192,0.242,0.669,0.219,0.464,0.062,0.211,-0.119,-0.461,0.738,0.097,18.464,0.49,-104.066,18.631,0.028,-0.133,0.525,0.196,0.471,0.071,Europe,287.322
1.295,0.779,0.81,-1.67,0.864,0.04,0.322,0.079,-3.293,0.488,0.063,0.337,0.882,0.056,0.399,0.061,0.207,0.812,0.491,0.377,0.034,Europe,287.608
1.295,-0.214,0.781,0.206,0.304,0.057,0.49,0.523,-0.929,0.632,0.064,0.548,0.812,-3.195,0.572,0.038,-0.395,0.656,-0.916,0.472,0.068,Europe,287.608
1.295,0.332,0.887,0.154,0.404,0.032,-0.095,0.559,0.21,0.268,0.063,0.846,0.668,-13.154,0.878,0.043,-0.128,0.797,0.55,0.294,0.037,Europe,287.608
1.21,1.712,0.917,-6.359,1.731,0.03,0.002,0.716,0.511,0.303,0.049,0.208,0.741,0.236,0.372,0.058,1.692,0.884,-6.312,1.726,0.039,NAmerica,274.728
1.888,0.223,0.827,0.437,0.337,0.051,0.347,0.496,0.029,0.735,0.091,3.477,0.423,-44.675,3.528,0.038,0.21,0.87,0.495,0.319,0.048,NAmerica,276.878
1.316,1.158,0.905,-1.761,1.212,0.048,1.742,0.708,-8.737,1.818,0.045,0.517,0.027,-0.801,0.827,0.091,1.212,0.797,-2.2,1.305,0.065,NAmerica,275.659
1.582,0.349,0.719,0.267,0.598,0.086,-0.145,0.374,-0.231,0.265,0.071,0.757,0.357,-20.467,0.793,0.037,0.333,0.869,0.458,0.514,0.07,NAmerica,281.92
1.582,11.967,0.415,-43.244,12.09,0.019,0.183,0.623,-0.178,0.282,0.053,1.035,0.357,-7.031,1.099,0.059,12.32,0.761,-45.408,12.383,0.014,NAmerica,281.92
0.805,0.047,0.902,0.8,0.183,0.05,0.845,0.444,-12.516,0.952,0.05,0.668,-0.431,-6.006,0.772,0.081,0.302,0.912,0.214,0.364,0.057,NAmerica,284.112
1.292,0.231,0.851,-0.02,0.29,0.04,1.444,0.288,-40.037,1.533,0.047,0.535,0.879,-0.937,0.579,0.037,0.248,0.843,-0.039,0.293,0.036,Europe,285.545
1.37,0.516,0.731,-4.966,0.587,0.052,0.327,0.599,-1.034,0.399,0.044,1.807,0.471,-3.561,1.984,0.068,0.586,0.748,-5.499,0.613,0.034,Europe,285.58
1.637,0.224,0.709,0.223,0.373,0.059,0.006,0.479,0.226,0.237,0.063,1.75,0.793,-9.89,1.813,0.046,0.19,0.803,0.36,0.339,0.055,NAmerica,280.702
0.94,3.692,0.671,-43.752,3.716,0.032,0.031,0.605,0.294,0.388,0.098,-0.034,0.54,0.26,0.21,0.066,3.297,0.806,-34.636,3.316,0.027,NAmerica,276.006
0.94,1.437,0.174,-5.456,1.565,0.087,0.626,0.596,-1.605,0.725,0.064,0.275,0.827,-0.573,0.323,0.042,1.226,0.249,-3.899,1.363,0.084,NAmerica,276.006
0.94,1.133,0.541,-22.459,1.153,0.036,0.373,0.674,-0.398,0.482,0.066,1.718,0.245,-37.745,1.807,0.063,0.957,0.712,-15.64,0.971,0.028,NAmerica,276.006
1.232,0.91,0.725,-4.014,0.958,0.048,-0.034,0.357,-0.202,0.207,0.057,2.127,0.269,-81.377,2.22,0.058,0.98,0.835,-4.685,1.02,0.046,NAmerica,275.875
1.561,-0.038,0.653,0.409,0.219,0.054,-0.112,0.359,-0.92,0.213,0.054,0.865,0.688,-9.166,0.89,0.04,-0.031,0.763,0.529,0.196,0.048,NAmerica,277.383
1.497,0.723,0.971,-2.14,0.737,0.024,0.012,0.329,-1.047,0.211,0.055,0.354,0.604,-1.437,0.414,0.057,0.647,0.938,-1.609,0.672,0.03,NAmerica,275.15
1.657,0.88,0.883,-0.951,0.945,0.053,0.07,0.581,-0.132,0.186,0.043,0.425,0.685,-0.47,0.555,0.091,0.859,0.936,-0.906,0.934,0.057,NAmerica,275.23
1.906,1.429,0.813,-6.96,1.538,0.056,0.02,0.618,0.376,0.223,0.058,1.009,0.514,-4.966,1.079,0.068,1.466,0.732,-6.999,1.542,0.047,NAmerica,281.949
0.82,-0.289,0.6,-1.053,0.349,0.063,-0.089,0.591,0.124,0.195,0.051,0.6,0.759,-1.659,0.661,0.06,-0.211,0.708,-0.33,0.281,0.059,NAmerica,280.319
1.1,0.159,0.86,0.048,0.251,0.049,-0.032,0.718,0.432,0.142,0.038,0.282,0.494,-2.296,0.342,0.054,0.153,0.89,0.439,0.193,0.029,Europe,288.304
1.519,1.592,0.305,-34.393,1.727,0.076,-0.115,0.568,-0.955,0.178,0.041,0.19,0.392,-2.121,0.272,0.058,1.543,0.282,-29.584,1.606,0.05,Europe,285.652
1.732,2.083,0.291,-83.007,2.242,0.075,0.026,0.646,0.102,0.147,0.038,0.358,0.403,-7.46,0.421,0.058,2.086,0.27,-75.382,2.138,0.043,Europe,285.379
0.882,0.681,0.738,-5.629,0.718,0.044,0.002,0.688,0.129,0.133,0.035,0.425,0.708,-6.313,0.455,0.04,0.327,0.783,-0.761,0.37,0.034,Europe,282.239
0.882,0.225,0.667,-0.387,0.313,0.057,0.092,0.717,0.033,0.168,0.034,0.346,0.709,-1.055,0.398,0.052,-0.05,0.696,0.448,0.197,0.05,Europe,282.239
0.882,0.285,0.818,0.222,0.404,0.073,-0.153,0.224,-1.195,0.25,0.064,0.219,0.684,-0.724,0.271,0.047,0.009,0.871,0.52,0.317,0.081,Europe,282.239
0.837,0.787,0.642,-2.862,0.868,0.065,1.225,0.419,-2.391,1.508,0.063,0.294,0.802,-2.118,0.32,0.035,0.702,0.638,-2.128,0.781,0.061,Europe,285.56
0.837,0.403,0.857,-0.256,0.454,0.046,-0.209,0.457,-0.374,0.329,0.083,0.186,0.702,-2.272,0.225,0.038,0.302,0.847,0.134,0.377,0.049,Europe,285.56
0.919,0.079,0.424,-1.047,0.269,0.072,0.248,0.358,-0.368,0.457,0.053,0.372,0.738,-5.897,0.397,0.036,0.113,0.429,-0.622,0.24,0.059,Europe,286.549
0.919,-0.011,0.318,-1.933,0.263,0.078,-0.157,0.639,0.252,0.368,0.06,0.336,0.757,-5.756,0.362,0.035,0.027,0.397,-0.682,0.199,0.059,Europe,286.549
0.919,0.122,0.272,-4.667,0.345,0.083,-0.309,0.393,-6.1,0.329,0.048,0.457,0.728,-7.269,0.482,0.037,0.171,0.324,-3.187,0.296,0.063,Europe,286.549
0.919,0.168,0.603,-2.45,0.313,0.065,0.024,0.623,0.33,0.224,0.062,0.146,0.222,-1.336,0.258,0.068,0.222,0.64,-1.969,0.29,0.046,Europe,286.549
0.919,0.127,0.651,0.03,0.273,0.064,0.016,0.697,0.415,0.189,0.053,1.712,0.69,-6.279,1.828,0.064,0.168,0.71,0.129,0.259,0.052,Europe,286.549
0.919,0.021,0.613,-0.128,0.219,0.064,0.053,0.376,0.114,0.365,0.099,-0.097,0.575,0.163,0.252,0.078,0.058,0.673,0.277,0.176,0.048,Europe,286.549
0.919,0.061,0.777,-0.239,0.202,0.053,-0.19,0.533,-0.533,0.263,0.065,1.496,0.661,-14.763,1.524,0.04,0.106,0.824,0.182,0.164,0.035,Europe,286.549
0.919,-0.013,0.667,-1.49,0.196,0.059,-0.198,0.672,-0.879,0.237,0.046,3.446,0.668,-80.494,3.472,0.03,0.026,0.702,-0.218,0.137,0.041,Europe,286.549
0.919,0.142,0.699,-1.968,0.261,0.057,-0.19,0.559,-0.683,0.248,0.056,0.163,0.84,0.54,0.274,0.043,0.187,0.748,-1.455,0.237,0.038,Europe,286.549
0.919,0.111,0.766,-1.822,0.234,0.055,-0.002,0.676,0.388,0.218,0.062,0.22,0.411,-0.146,0.42,0.076,0.156,0.796,-1.201,0.206,0.036,Europe,286.549
0.919,0.21,0.768,-2.248,0.302,0.053,0.045,0.736,0.405,0.23,0.061,-0.298,0.564,-5.593,0.315,0.043,0.26,0.807,-2.102,0.295,0.034,Europe,286.549
0.919,-0.034,0.274,-1.294,0.256,0.081,0.162,0.607,0.1,0.33,0.071,0.33,0.635,-1.278,0.391,0.059,-0.001,0.295,-0.509,0.207,0.066,Europe,286.549
1.121,2.027,0.689,-8.642,2.128,0.064,0.334,0.614,-1.675,0.383,0.051,0.308,0.681,-1.328,0.356,0.052,2.067,0.661,-8.778,2.143,0.056,NAmerica,277.953
0.805,-0.202,0.623,-0.175,0.298,0.074,0.3,0.625,-1.339,0.351,0.051,0.38,0.424,-0.77,0.524,0.098,-0.561,0.688,-3.789,0.602,0.073,NAmerica,280.244
1.016,0.586,0.826,-1.651,0.627,0.031,0.301,0.628,-1.761,0.341,0.045,0.083,0.567,0.148,0.209,0.067,0.442,0.738,-0.786,0.515,0.037,NAmerica,279.826
1.029,1.993,0.368,-12.106,2.062,0.062,0.296,0.615,-0.752,0.377,0.065,0.051,0.66,0.33,0.146,0.049,1.849,0.58,-10.317,1.916,0.059,NAmerica,272.919
1.686,0.475,0.792,-0.845,0.542,0.05,0.317,0.5,-0.656,0.435,0.082,0.072,0.672,0.279,0.172,0.055,0.441,0.802,-0.578,0.501,0.046,NAmerica,274.7
1.938,0.107,0.182,-0.451,0.472,0.098,0.169,0.278,-1.005,0.254,0.043,0.295,0.668,-0.684,0.37,0.063,0.227,0.754,0.189,0.353,0.058,NAmerica,282.67
0.78,-0.411,0.412,-11.913,0.431,0.055,0.509,0.199,-3.621,0.587,0.05,0.358,0.742,-0.944,0.424,0.061,-0.527,0.608,-18.931,0.536,0.041,NAmerica,279.998
0.803,0.553,0.687,-3.639,0.588,0.056,0.841,0.361,-1.398,1.057,0.071,0.439,0.713,-1.365,0.506,0.064,0.244,0.724,-0.378,0.321,0.058,NAmerica,279.804
0.803,0.551,0.685,-4.065,0.583,0.053,1.435,0.427,-7.849,1.531,0.041,0.432,0.603,-3.115,0.473,0.053,0.242,0.737,-0.429,0.309,0.054,NAmerica,279.804
0.803,0.584,0.426,-2.124,0.68,0.096,0.799,0.325,-6.365,0.912,0.065,0.396,0.595,-2.685,0.439,0.054,0.271,0.461,-0.312,0.441,0.095,NAmerica,279.804
0.803,0.231,0.694,-0.719,0.28,0.056,-0.243,0.775,-0.096,0.308,0.044,0.377,0.591,-3.208,0.412,0.047,-0.009,0.637,0.345,0.173,0.061,NAmerica,279.804
0.803,0.216,0.739,-1.032,0.246,0.041,0.906,0.21,-2.273,1.208,0.083,0.376,0.673,-1.645,0.436,0.063,-0.019,0.767,0.52,0.119,0.042,NAmerica,279.804
0.803,0.23,0.68,-0.988,0.269,0.049,0.022,0.678,0.454,0.309,0.061,0.341,0.637,-1.978,0.388,0.054,-0.011,0.744,0.477,0.138,0.048,NAmerica,279.804
0.803,0.498,0.743,-2.675,0.533,0.054,0.133,0.674,0.376,0.39,0.056,0.361,0.471,-3.724,0.399,0.038,0.197,0.817,0.035,0.273,0.054,NAmerica,279.804
0.803,0.571,0.797,-3.092,0.602,0.052,0.812,0.364,-7.913,0.924,0.053,0.651,0.71,-5.527,0.677,0.034,0.255,0.849,-0.179,0.323,0.054,NAmerica,279.804
0.803,0.753,0.626,-4.303,0.801,0.067,0.271,0.625,0.143,0.509,0.088,2.718,0.361,-18.54,2.785,0.072,0.401,0.646,-0.962,0.487,0.068,NAmerica,279.804
0.827,0.115,0.75,0.318,0.193,0.042,-0.17,0.449,-0.376,0.319,0.072,2.897,0.706,-23.218,2.928,0.044,0.457,0.7,-3.461,0.493,0.051,NAmerica,279.729
0.827,0.087,0.757,0.429,0.173,0.042,0.979,0.647,-1.076,1.155,0.077,1.391,0.517,-16.255,1.434,0.05,0.42,0.645,-3.042,0.46,0.053,NAmerica,279.729
0.827,0.087,0.754,0.382,0.161,0.038,0.02,0.578,0.26,0.178,0.04,0.164,0.761,0.235,0.255,0.044,0.425,0.659,-3.929,0.455,0.046,NAmerica,279.729
0.827,0.131,0.46,0.03,0.313,0.078,0.269,0.399,-1.511,0.412,0.054,0.797,0.681,-1.636,0.897,0.058,0.461,0.574,-1.881,0.539,0.076,NAmerica,279.729
0.827,0.135,0.457,0.054,0.339,0.085,0.911,0.426,-14.03,0.952,0.04,0.529,0.679,-1.118,0.614,0.059,0.464,0.53,-1.574,0.56,0.086,NAmerica,279.729
1.135,0.004,0.552,-0.162,0.188,0.043,1.103,0.6,-24.261,1.164,0.04,0.514,0.776,-0.536,0.6,0.048,-0.048,0.642,0.207,0.155,0.034,NAmerica,278.962
1.135,0.243,0.798,-0.215,0.292,0.03,3.913,0.356,-21.416,4.119,0.053,1.949,0.507,-47.151,1.994,0.047,0.099,0.827,0.542,0.179,0.028,NAmerica,278.962
1.127,0.887,0.418,-1.958,1.075,0.071,3.601,0.496,-4.361,3.931,0.064,0.42,0.856,-0.129,0.495,0.062,0.807,0.459,-1.458,0.98,0.065,NAmerica,280.257
1.127,1.158,0.71,-3.289,1.232,0.044,0.047,0.36,0.029,0.454,0.073,0.099,0.808,0.525,0.191,0.046,0.972,0.753,-2.154,1.057,0.043,NAmerica,280.257
1.278,0.931,0.461,-8.609,1.041,0.069,0.311,0.647,0.153,0.557,0.079,1.391,0.708,-2.881,1.491,0.07,1.202,0.402,-12.897,1.252,0.052,Europe,285.931
1.75,0.059,0.701,0.4,0.224,0.05,0.399,0.563,0.059,0.86,0.092,0.692,0.772,-9.993,0.706,0.032,0.021,0.8,0.617,0.179,0.041,NAmerica,280.493
1.24,1.114,0.601,-3.731,1.202,0.063,0.547,0.558,-2.238,0.617,0.047,0.873,0.561,-11.864,0.922,0.048,0.96,0.54,-2.747,1.07,0.066,NAmerica,277.042
1.448,0.373,0.718,-0.297,0.473,0.057,0.081,0.452,0.168,0.443,0.088,1.229,0.484,-21.128,1.256,0.037,0.384,0.82,-0.273,0.469,0.052,NAmerica,279.491
1.917,0.363,0.761,-0.021,0.475,0.049,0.874,0.483,-1.724,1.062,0.073,2.122,0.657,-79.756,2.159,0.041,0.356,0.82,0.091,0.448,0.043,NAmerica,279.393
1.367,1.315,0.349,-19.941,1.437,0.07,1.585,0.388,-7.599,1.702,0.07,3.842,0.341,-20.473,3.954,0.044,1.324,0.381,-18.199,1.376,0.045,Europe,284.295
1.437,0.198,0.768,0.404,0.355,0.069,-0.219,0.375,-0.302,0.388,0.081,6.158,0.847,-11.323,6.26,0.037,0.196,0.866,0.463,0.337,0.065,NAmerica,281.603
1.437,-0.068,0.873,0.669,0.159,0.04,0.008,0.453,0.186,0.359,0.071,0.485,0.57,-1.345,0.626,0.07,-0.057,0.931,0.785,0.128,0.032,NAmerica,281.603
1.513,0.967,0.605,-1.398,1.154,0.083,0.265,0.732,0.123,0.397,0.048,0.561,0.794,-0.532,0.655,0.066,0.871,0.741,-0.818,1.005,0.066,NAmerica,283.04
1.126,0.527,0.738,-6.013,0.547,0.034,0.36,0.687,-0.713,0.448,0.045,0.253,0.924,0.632,0.369,0.054,0.47,0.719,-4.662,0.492,0.033,NAmerica,279.296
