arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
2.196,-0.532,0.384,0.082,407.42,0.022,14.431,0.095,-0.236,8119.013,0.021,-0.799,0.363,0.13,396.742,0.022,NAmerica,279.045
2.196,-0.913,0.354,0.123,210.62,0.032,0.052,0.685,0.464,-91.175,0.018,-1.037,0.648,0.289,189.69,0.029,NAmerica,279.045
2.718,-1.182,-0.137,-0.799,1064.949,0.037,-1.952,0.733,0.524,240.181,0.015,-1.521,0.199,0.026,783.659,0.027,NAmerica,279.695
2.344,-0.671,0.233,-0.645,-110.551,0.02,0.193,0.62,0.38,-161.993,0.021,-0.641,0.248,0.013,-85.64,0.016,NAmerica,279.6
1.622,-0.199,0.13,-0.173,8789.39,0.021,1.15,0.773,0.569,-245.038,0.017,-7.994,0.336,0.108,7664.484,0.019,NAmerica,277.679
1.879,-0.564,0.626,0.389,-97.332,0.019,-0.061,0.792,0.604,-81.189,0.012,-0.124,0.715,0.459,-91.607,0.018,NAmerica,289.5
1.879,-4.71,0.414,0.141,322.765,0.021,-0.575,0.673,0.411,150.197,0.026,-3.259,0.619,0.362,278.196,0.018,NAmerica,289.5
1.879,-0.925,0.62,0.377,-162.387,0.021,-14.162,0.609,0.311,1288.128,0.018,-0.594,0.68,0.443,-153.516,0.02,NAmerica,289.5
1.879,0.355,0.825,0.676,-212.391,0.015,-1.03,-0.115,-0.425,-864.556,0.038,0.27,0.843,0.68,-211.249,0.015,NAmerica,289.5
1.879,0.453,0.743,0.375,-101.94,0.016,1.144,0.794,0.555,-223.963,0.018,0.039,0.781,0.61,-80.516,0.012,NAmerica,289.5
1.879,-0.297,0.47,0.205,174.47,0.031,-0.71,0.868,0.682,-16.619,0.015,-0.737,0.591,0.319,161.558,0.028,NAmerica,289.5
1.879,-1.655,0.623,0.353,1247.692,0.018,-0.781,0.745,0.487,-12.943,0.018,-6.102,0.66,0.423,1178.753,0.017,NAmerica,289.5
1.879,5.343,-0.244,-0.907,-1000.225,0.044,0.347,0.762,0.52,-135.383,0.018,1.458,-0.171,-0.61,-919.093,0.041,NAmerica,289.5
1.879,2.164,0.793,0.621,-206.488,0.017,1.308,0.634,0.308,-476.249,0.028,1.97,0.829,0.639,-201.665,0.017,NAmerica,289.5
1.879,-0.274,0.697,0.482,-21.222,0.019,0.038,0.701,0.438,-235.787,0.02,-0.46,0.848,0.664,-17.093,0.015,NAmerica,289.5
1.879,-0.513,0.593,0.319,-14.91,0.021,9.765,0.658,0.402,902.788,0.016,-0.584,0.711,0.475,-13.098,0.018,NAmerica,289.5
1.879,0.781,0.803,0.636,-117.902,0.015,-0.824,0.683,0.348,-31.021,0.025,0.287,0.834,0.657,-114.409,0.015,NAmerica,289.5
1.879,0.281,0.701,0.484,-411.209,0.024,0.577,0.861,0.684,-106.746,0.008,-0.462,0.734,0.459,-421.277,0.025,NAmerica,289.5
1.879,-0.123,0.738,0.519,-218.141,0.019,-2.126,0.417,0.168,-134.627,0.028,-0.02,0.749,0.544,-212.457,0.018,NAmerica,289.5
1.879,-7.98,0.807,0.651,690.234,0.012,-0.583,0.661,0.348,9.774,0.018,-9.07,0.742,0.539,793.117,0.014,NAmerica,289.5
1.879,0.033,0.738,0.545,-25.916,0.021,4.183,0.402,0.155,-59.165,0.012,-0.258,0.784,0.509,-26.917,0.022,NAmerica,289.5
1.879,-0.779,0.789,0.62,-117.116,0.009,-0.632,0.681,0.462,61.211,0.01,-1.94,0.819,0.671,-109.069,0.008,NAmerica,289.5
1.879,0.008,0.574,0.329,-120.856,0.025,0.085,0.733,-2.811,6.451,0.031,-1.242,0.575,0.313,-122.28,0.025,NAmerica,289.5
1.879,-0.091,0.942,0.767,5.84,0.011,-0.247,0.827,0.643,12.922,0.01,-0.482,0.907,0.809,5.295,0.01,NAmerica,289.5
1.879,5.131,0.616,0.363,-51.356,0.01,-0.458,0.813,0.524,9.548,0.017,3.379,0.774,0.572,-42.121,0.009,NAmerica,289.5
1.879,-0.696,0.744,-0.164,90.032,0.015,-0.221,0.613,0.361,22.063,0.016,-0.642,0.725,0.484,59.962,0.01,NAmerica,289.5
1.879,0.241,0.701,-3.66,7.134,0.034,-0.497,0.352,0.123,31.729,0.024,-0.329,0.728,-1.74,5.471,0.026,NAmerica,289.5
1.879,-0.027,0.81,0.339,17.583,0.013,-0.121,0.49,0.206,59.018,0.029,-0.339,0.823,0.678,12.272,0.009,NAmerica,289.5
1.879,-0.325,0.771,0.562,9.158,0.016,-0.121,0.786,0.405,17.108,0.012,-0.56,0.781,0.56,9.18,0.016,NAmerica,289.5
1.879,0.214,0.631,0.263,23.685,0.017,-0.276,0.613,0.335,24.642,0.019,-0.139,0.69,0.476,19.969,0.015,NAmerica,289.5
1.879,-0.057,0.378,-0.155,36.408,0.028,-0.806,0.7,0.414,20.663,0.024,-0.383,0.397,0.12,31.769,0.024,NAmerica,289.5
1.879,0.371,0.522,0.232,58.047,0.029,-0.061,0.203,-0.297,9.772,0.064,-0.028,0.566,0.31,55.007,0.027,NAmerica,289.5
1.879,-2.66,0.44,0.162,20.308,0.014,0.6,0.724,0.357,2936.581,0.011,-2.129,0.613,0.331,18.151,0.012,NAmerica,289.5
1.879,-0.196,0.587,0.16,27.705,0.021,-0.638,0.75,0.322,161.531,0.02,-0.429,0.63,0.396,23.483,0.018,NAmerica,289.5
1.879,-0.665,0.776,0.601,17.044,0.02,23.229,0.619,-1.855,-13416.471,0.008,-0.815,0.79,0.531,18.49,0.021,NAmerica,289.5
1.879,-0.061,0.177,-0.558,10.71,0.07,9.746,0.606,-0.863,-5938.044,0.008,-0.639,0.215,-0.241,9.559,0.063,NAmerica,289.5
1.068,-1.161,0.705,-0.382,4686.558,0.016,-0.036,0.699,0.478,-494.321,0.013,-3.225,0.693,0.313,3304.684,0.011,NAmerica,287.107
0.902,-0.031,0.651,0.246,190.14,0.021,-1.086,0.709,0.498,-959.74,0.012,-0.419,0.637,0.404,169.03,0.019,NAmerica,286.779
1.2,141.222,0.546,-37.445,-49236.389,0.029,-0.795,0.715,0.44,233.437,0.018,103.024,0.534,-6.119,-21187.893,0.013,NAmerica,286.921
1.2,62.093,0.554,-23.761,-21650.347,0.029,3.458,0.693,0.415,1055.04,0.02,45.148,0.54,-3.528,-9258.09,0.012,NAmerica,286.921
1.443,0.858,0.643,-0.645,-877.528,0.024,-1.03,0.125,-0.01,132.701,0.025,0.726,0.634,0.384,-536.897,0.014,NAmerica,286.803
1.443,3.524,0.654,-0.766,-1800.206,0.023,-0.801,0.341,0.116,489.438,0.019,0.915,0.632,0.373,-1073.15,0.014,NAmerica,286.803
1.832,-0.549,0.615,0.072,300.648,0.023,-0.941,0.175,0.028,4117.428,0.025,-0.547,0.619,0.377,246.306,0.019,NAmerica,286.445
1.832,-3.487,0.603,0.136,1282.136,0.024,-1.11,0.434,0.123,284.513,0.032,1.535,0.62,0.371,1093.795,0.021,NAmerica,286.445
2.533,-4.318,0.385,0.024,1028.478,0.024,-0.592,0.131,-0.106,741.55,0.029,-3.055,0.465,0.188,937.984,0.022,NAmerica,274.562
3.053,-0.994,0.311,0.028,-149.088,0.02,-0.816,0.351,0.122,-421.739,0.036,-0.75,0.409,0.167,-138.053,0.019,NAmerica,283.442
3.527,0.223,0.153,-0.031,-783.535,0.025,-0.777,0.514,0.249,-178.382,0.018,0.085,0.46,0.168,-703.786,0.022,NAmerica,285.028
3.527,-23.643,0.203,0.033,5989.471,0.032,-0.818,0.182,0.023,-341.686,0.016,-13.776,0.48,0.155,5598.956,0.03,NAmerica,285.028
2.173,1.771,0.146,-0.295,-3747.836,0.031,-0.143,0.167,-0.085,-1297.536,0.015,-1.327,0.349,0.12,-3090.544,0.026,NAmerica,279.968
2.173,-0.174,0.446,0.199,-559.502,0.034,-15.12,0.613,0.375,-4141.29,0.014,0.254,0.538,0.201,-558.786,0.034,NAmerica,279.968
2.173,1.237,0.574,0.222,-2044.37,0.018,-4.75,0.155,-0.196,-2542.138,0.028,1.246,0.586,0.306,-1930.853,0.017,NAmerica,279.968
2.616,-0.593,0.371,0.094,-92.857,0.015,-10.571,0.261,-0.084,-2312.348,0.024,-0.743,0.356,0.123,-91.368,0.015,NAmerica,282.482
3.272,-0.347,0.344,-0.003,-106.427,0.014,3.051,0.663,0.439,1495.759,0.014,-0.614,0.221,0.013,-105.563,0.014,NAmerica,284.922
2.077,0.864,0.395,0.133,3175.194,0.016,37.362,0.428,0.144,6877.676,0.021,-22.164,0.473,0.211,3029.42,0.015,NAmerica,279.776
1.704,2.834,0.307,0.045,-7352.503,0.025,135.235,0.048,-0.875,63302.031,0.021,9.183,0.415,0.145,-6955.251,0.023,NAmerica,278.218
1.306,-1.178,0.243,-0.121,-2709.16,0.024,-0.954,0.851,0.523,-337.238,0.015,-2.639,0.346,0.12,-2400.487,0.021,NAmerica,278.228
1.306,-1.821,0.394,0.023,-313.866,0.018,-2.045,0.751,0.512,-693.397,0.012,-0.395,0.477,0.217,-280.838,0.016,NAmerica,278.228
1.306,0.284,0.519,0.256,3165.041,0.02,-0.515,0.889,0.737,13.207,0.013,-4.661,0.463,0.191,3300.31,0.02,NAmerica,278.228
1.306,-2.121,0.282,-0.327,13822.308,0.018,7.069,0.657,0.377,-1317.993,0.014,-17.883,0.244,0.011,11931.81,0.016,NAmerica,278.228
1.648,0.014,0.833,0.639,-510.731,0.013,-0.666,0.759,0.574,873.746,0.014,-0.277,0.8,0.624,-521.27,0.014,NAmerica,289.497
1.648,-0.482,0.815,0.295,-717.533,0.014,14.565,0.603,0.222,4154.428,0.017,-1.036,0.792,0.616,-529.883,0.01,NAmerica,289.497
1.648,3.059,0.835,0.015,25.538,0.026,31.606,0.556,0.295,1802.994,0.017,1.332,0.835,0.69,14.328,0.014,NAmerica,289.497
1.648,-8.354,0.618,-0.093,-1745.863,0.018,-0.796,0.733,0.536,95.544,0.021,13.756,0.68,0.417,-1275.478,0.013,NAmerica,289.497
1.648,5.267,0.73,0.254,1156.337,0.019,2.983,0.769,0.498,-1103.281,0.013,1.104,0.791,0.616,829.012,0.013,NAmerica,289.497
1.648,37.63,0.842,0.213,4180.116,0.017,0.452,0.715,0.379,29.376,0.016,28.12,0.81,0.601,2976.416,0.012,NAmerica,289.497
1.648,40.505,0.761,0.381,1689.464,0.016,-0.471,0.573,0.324,9.435,0.017,46.279,0.737,0.53,1472.87,0.014,NAmerica,289.497
1.648,1.036,0.62,0.184,126.748,0.028,43.195,0.774,0.598,17907.086,0.011,-0.696,0.639,0.37,111.316,0.024,NAmerica,289.497
1.648,-0.96,0.66,-0.166,-1682.448,0.019,0.351,0.999,0.834,-0.586,0.007,6.061,0.753,0.49,-1112.576,0.013,NAmerica,289.497
1.648,0.804,0.731,0.014,37.021,0.02,-0.688,0.632,0.398,558.694,0.023,0.571,0.808,0.55,24.998,0.013,NAmerica,289.497
1.648,-0.261,0.463,-0.23,12.723,0.023,6.138,0.744,0.305,-512.035,0.02,-0.21,0.577,0.285,9.703,0.018,NAmerica,289.497
1.648,356.682,0.706,-0.095,29556.475,0.017,-0.293,0.608,0.362,20.093,0.021,124.529,0.742,0.482,20335.295,0.012,NAmerica,289.497
1.648,0.288,0.997,0.861,-0.535,0.007,0.248,0.481,0.061,150.86,0.013,0.302,1.0,0.916,-0.417,0.004,NAmerica,289.497
1.648,2.242,0.798,0.626,439.973,0.018,-0.963,0.691,0.476,208.11,0.012,0.194,0.802,0.617,445.619,0.018,NAmerica,289.497
1.648,2.773,0.874,0.423,-466.436,0.019,-1.93,0.751,0.561,695.58,0.011,4.905,0.931,0.806,-270.473,0.011,NAmerica,289.497
1.648,0.005,0.81,0.595,16.0,0.017,5.695,0.736,0.504,-157.642,0.016,-0.077,0.837,0.695,13.894,0.014,NAmerica,289.497
1.648,-6.215,0.748,-0.635,199.071,0.017,-1.065,0.294,0.045,-65.407,0.034,-5.66,0.631,0.093,148.233,0.012,NAmerica,289.497
1.648,-0.329,0.773,0.347,232.378,0.014,-0.578,0.7,0.485,-926.756,0.011,-1.004,0.775,0.597,182.481,0.011,NAmerica,289.497
1.648,-2.718,0.781,0.285,887.459,0.015,-0.729,0.79,0.569,207.715,0.014,-3.816,0.789,0.605,659.968,0.011,NAmerica,289.497
1.648,5.606,0.694,0.431,-168.713,0.017,-0.172,0.653,0.424,307.25,0.011,5.228,0.627,0.392,-174.456,0.018,NAmerica,289.497
1.648,-1.18,0.291,-0.087,-69.78,0.036,-0.548,0.644,0.396,144.415,0.009,-1.191,0.284,0.02,-66.237,0.034,NAmerica,289.497
1.648,-0.152,0.542,-0.462,-1561.115,0.018,0.267,0.855,0.7,201.353,0.012,0.328,0.522,0.125,-1207.724,0.014,NAmerica,289.497
1.648,1.233,0.736,0.423,240.37,0.016,-0.027,0.812,0.606,-38.377,0.009,-0.074,0.746,0.555,210.987,0.014,NAmerica,289.497
1.648,-1.598,0.623,-0.003,405.535,0.015,-0.788,0.716,0.508,77.047,0.012,-1.689,0.646,0.393,315.467,0.012,NAmerica,289.497
1.648,1.497,0.545,-0.837,251.801,0.017,-0.787,0.737,0.512,192.424,0.014,1.697,0.547,0.009,184.92,0.012,NAmerica,289.497
1.648,1.365,0.615,0.295,308.935,0.019,-2.124,0.562,0.242,819.917,0.027,2.392,0.644,0.414,281.67,0.017,NAmerica,289.497
1.648,1.135,0.59,-0.013,-61.547,0.015,-0.532,0.584,0.336,-123.573,0.015,0.628,0.583,0.305,-50.977,0.012,NAmerica,289.497
1.648,-0.409,0.731,-0.003,110.03,0.017,-1.046,0.742,0.526,-127.336,0.018,-0.286,0.734,0.484,78.924,0.012,NAmerica,289.497
1.648,0.187,0.709,0.306,229.379,0.016,0.169,0.912,0.832,-14.799,0.009,-0.482,0.706,0.497,195.278,0.014,NAmerica,289.497
1.648,-3.091,0.513,0.238,822.06,0.027,-1.19,0.622,0.385,114.384,0.013,-3.34,0.488,0.235,824.148,0.027,NAmerica,289.497
1.648,-0.094,0.677,0.239,-132.278,0.016,-1.251,0.538,0.257,135.975,0.013,-0.196,0.63,0.369,-120.45,0.015,NAmerica,289.497
1.648,-1.417,0.653,0.348,-149.306,0.021,-0.55,0.709,0.503,131.99,0.013,-1.047,0.659,0.433,-139.232,0.02,NAmerica,289.497
1.648,0.357,0.753,0.443,-26.902,0.016,23.863,0.642,0.412,-13115.151,0.013,0.019,0.827,0.684,-20.27,0.012,NAmerica,289.497
1.648,-0.392,0.709,-0.126,154.802,0.018,-1.541,0.02,-0.073,967.523,0.047,-0.889,0.693,0.396,113.336,0.013,NAmerica,289.497
1.648,-0.256,0.681,-0.406,187.064,0.018,-0.695,0.621,0.301,100.487,0.01,-0.867,0.67,0.303,131.703,0.013,NAmerica,289.497
1.648,2.77,0.725,0.115,176.196,0.018,-1.867,0.657,0.39,-64.585,0.01,0.366,0.691,0.436,140.67,0.014,NAmerica,289.497
1.648,-74.652,0.776,0.12,-16052.479,0.016,-1.904,0.669,0.448,403.847,0.012,-14.179,0.776,0.567,-11263.364,0.011,NAmerica,289.497
1.648,0.602,0.118,-0.174,1011.825,0.049,-5.564,0.622,0.387,1281.592,0.014,-0.713,0.125,-0.04,952.525,0.046,NAmerica,289.497
1.648,0.855,0.702,-0.842,163.19,0.017,-2.021,0.59,0.342,184.206,0.014,-0.239,0.7,0.136,111.76,0.012,NAmerica,289.497
1.648,-1.097,0.707,-0.724,-108.596,0.017,0.866,0.72,0.504,33.112,0.011,-1.487,0.696,0.256,-71.326,0.011,NAmerica,289.497
1.648,1.743,0.841,0.404,419.632,0.012,-1.529,0.581,0.056,232.285,0.011,-0.489,0.817,0.644,324.292,0.009,NAmerica,289.497
1.648,2.208,0.789,0.4,1268.038,0.014,-1.123,0.573,0.328,71.054,0.017,-2.681,0.795,0.626,1001.319,0.011,NAmerica,289.497
1.648,0.397,0.683,0.129,211.882,0.016,-1.55,0.763,0.581,228.782,0.01,-0.458,0.7,0.452,168.029,0.013,NAmerica,289.497
1.648,-1.142,0.67,0.287,39.715,0.013,-1.374,0.72,0.519,104.924,0.017,0.124,0.718,0.512,32.869,0.011,NAmerica,289.497
1.648,0.536,0.625,-1.45,374.126,0.018,-0.419,0.66,0.435,26.618,0.015,-0.704,0.648,-0.12,252.94,0.012,NAmerica,289.497
1.648,-0.755,0.638,0.054,84.292,0.02,-1.228,0.524,-0.27,61.964,0.018,-0.973,0.67,0.43,65.409,0.015,NAmerica,289.497
1.648,0.623,0.76,-0.194,386.113,0.017,-0.829,0.535,0.155,-23.184,0.023,-0.69,0.759,0.478,255.183,0.011,NAmerica,289.497
1.648,-0.814,0.8,0.483,108.7,0.018,-1.65,0.697,0.486,1304.524,0.011,-1.086,0.803,0.63,92.025,0.015,NAmerica,289.497
1.648,-0.779,0.383,-0.481,43.12,0.025,-1.75,0.662,0.438,1749.299,0.013,-0.599,0.499,0.133,32.994,0.019,NAmerica,289.497
1.648,-1.844,0.481,-1.316,83.673,0.024,-0.891,0.345,0.112,-201.041,0.013,-1.384,0.493,-0.366,64.254,0.019,NAmerica,289.497
1.11,-0.303,0.636,0.389,-46.976,0.027,-1.068,0.126,-0.024,182.085,0.029,-0.318,0.621,0.324,-49.424,0.029,NAmerica,286.734
1.392,-3.031,0.578,-1.326,2773.998,0.024,-0.92,0.397,0.135,-163.639,0.029,-0.956,0.608,0.276,1547.777,0.013,NAmerica,286.715
1.392,-3.344,0.546,-0.984,3286.4,0.025,-0.987,0.101,-0.009,501.529,0.026,-0.95,0.577,0.273,1989.706,0.015,NAmerica,286.715
2.591,-0.008,0.145,-0.332,-600.739,0.015,-1.059,0.208,0.04,248.725,0.024,0.594,0.461,0.208,-463.096,0.012,NAmerica,280.208
2.85,-0.972,0.169,-0.079,-1120.567,0.03,-1.842,0.286,-0.203,-4157.02,0.015,0.364,0.415,0.144,-998.259,0.027,NAmerica,279.166
2.327,0.328,0.303,-0.009,-2980.06,0.03,-5.202,0.322,0.079,-2004.936,0.023,4.635,0.374,0.118,-2785.514,0.028,NAmerica,279.797
2.27,-1.491,0.232,-0.049,221.4,0.026,-1.8,0.146,-0.274,-3402.886,0.02,-1.226,0.409,0.145,199.857,0.024,NAmerica,280.784
2.27,10.332,0.177,-0.257,-4517.424,0.026,-2.469,0.341,0.09,-798.638,0.024,15.133,0.382,0.139,-3738.833,0.022,NAmerica,280.784
3.076,-0.688,0.524,0.214,-205.224,0.012,-2.181,0.183,-0.262,-987.28,0.02,-0.182,0.435,0.188,-208.538,0.012,NAmerica,282.985
1.545,1.377,0.409,0.149,-2056.054,0.022,-10.989,-0.044,-0.924,-4445.004,0.027,4.151,0.394,0.146,-2059.59,0.022,NAmerica,279.483
1.545,-1.947,0.29,-0.105,-1722.124,0.018,0.378,0.115,-1.099,408.766,0.015,3.517,0.259,0.043,-1602.942,0.017,NAmerica,279.483
1.243,-0.104,0.447,0.153,-479.636,0.023,-1.309,0.343,0.105,-320.354,0.023,0.645,0.421,0.173,-473.726,0.022,NAmerica,279.436
1.243,3.763,0.362,-0.137,-1477.543,0.019,-0.639,0.529,0.274,-356.978,0.014,3.002,0.365,0.117,-1302.125,0.017,NAmerica,279.436
1.243,-1.573,0.122,-0.811,2348.32,0.025,-2.786,0.708,0.489,99.68,0.021,-4.021,0.045,-0.304,1992.272,0.022,NAmerica,279.436
1.243,-1.87,0.24,-1.647,481.793,0.017,-0.088,0.85,0.712,-31.036,0.016,-2.381,0.365,-0.077,307.298,0.011,NAmerica,279.436
1.243,3.118,0.373,0.076,-1710.752,0.023,0.244,0.718,0.516,-38.048,0.017,2.833,0.377,0.14,-1650.243,0.022,NAmerica,279.436
1.243,0.296,0.487,0.072,-304.906,0.016,-21.729,0.733,0.509,821.342,0.013,0.42,0.533,0.283,-268.017,0.014,NAmerica,279.436
1.376,-1.892,0.683,0.421,106.182,0.023,3.351,0.826,0.603,-21.049,0.006,-2.255,0.696,0.477,100.846,0.022,NAmerica,289.432
1.376,-0.202,0.885,0.782,-27.012,0.014,-0.268,-0.338,-0.653,-60.072,0.056,-0.099,0.886,0.776,-27.348,0.014,NAmerica,289.432
1.376,0.559,0.737,0.513,-38.144,0.018,0.287,0.768,0.531,-99.108,0.022,0.401,0.711,0.505,-38.44,0.018,NAmerica,289.432
1.376,-19.571,0.531,-0.015,1180.269,0.019,0.489,0.745,0.531,-58.872,0.022,-24.798,0.521,0.249,1015.1,0.016,NAmerica,289.432
1.376,3.422,0.637,0.379,-26.34,0.008,0.126,0.299,0.017,-55.048,0.041,3.251,0.775,0.541,-22.652,0.007,NAmerica,289.432
1.376,-1.151,-0.313,-0.867,-63.84,0.06,1.796,0.212,0.007,-214.969,0.026,-0.523,-0.333,-0.645,-59.931,0.056,NAmerica,289.432
1.376,-0.364,0.95,0.885,-49.176,0.011,-0.133,0.33,-0.009,-16.909,0.032,-0.043,0.878,0.676,-82.43,0.019,NAmerica,289.432
1.376,0.467,0.804,0.639,-51.645,0.019,0.241,0.903,0.814,-9.318,0.012,0.476,0.829,0.617,-53.184,0.019,NAmerica,289.432
1.376,0.023,0.383,0.104,-52.558,0.039,-0.447,0.955,0.898,-5.936,0.011,0.071,0.438,0.179,-50.294,0.037,NAmerica,289.432
1.376,0.833,0.518,0.197,-193.299,0.023,1.575,0.718,0.476,-78.356,0.029,1.803,0.471,0.222,-190.296,0.023,NAmerica,289.432
1.376,-0.187,0.21,-0.345,-19.524,0.037,-0.553,0.202,-0.036,-56.962,0.039,-0.148,0.275,-0.081,-17.506,0.033,NAmerica,289.432
1.376,-0.461,0.917,0.718,-11.492,0.015,-0.638,0.017,-0.106,-56.992,0.046,-0.283,0.93,0.864,-7.969,0.011,NAmerica,289.432
1.376,0.434,0.937,0.875,-6.564,0.012,-0.37,-0.05,-0.337,-50.118,0.05,-0.182,0.948,0.886,-6.255,0.011,NAmerica,289.432
1.376,-0.155,0.759,0.454,-79.938,0.03,1.276,0.224,-0.579,-5.899,0.004,0.193,0.821,0.481,-77.918,0.029,NAmerica,289.432
1.376,-0.921,0.223,-0.133,-59.568,0.041,2.891,0.18,-0.203,-23.437,0.042,-0.699,0.194,-0.057,-57.534,0.04,NAmerica,289.432
1.376,-2.265,0.228,-0.07,-56.068,0.045,-1.235,0.574,0.138,15.095,0.027,-1.662,0.096,-0.093,-56.659,0.046,NAmerica,289.432
1.376,-0.752,-0.016,-0.597,-54.77,0.054,-0.64,0.777,0.545,3.774,0.004,-0.53,-0.073,-0.375,-50.812,0.051,NAmerica,289.432
1.376,2.11,0.194,-1.315,-7.143,0.005,-4.123,0.732,0.224,53.112,0.031,2.237,0.178,-1.371,-7.23,0.005,NAmerica,289.432
1.376,3.528,0.145,-0.384,-25.14,0.045,-0.876,-0.167,-0.638,38.754,0.036,2.565,0.162,-0.279,-24.168,0.044,NAmerica,289.432
1.376,-1.143,0.493,0.218,14.377,0.026,-2.994,0.558,0.308,105.844,0.016,-1.116,0.616,0.248,14.096,0.025,NAmerica,289.432
1.376,2.328,0.742,-8.61,17.338,0.019,-0.898,0.814,0.223,-15.146,0.035,1.029,0.765,-1.552,8.935,0.01,NAmerica,289.432
1.376,-2.844,-0.65,-0.259,67.682,0.039,-0.696,0.735,0.236,-40.888,0.029,-4.375,-0.518,-0.284,68.352,0.04,NAmerica,289.432
1.376,-0.032,0.055,-0.62,38.543,0.036,-9.286,0.516,0.24,6704.859,0.015,-0.374,-0.166,-0.65,38.895,0.036,NAmerica,289.432
1.376,-2.585,0.553,-0.041,129.789,0.019,-0.85,0.686,0.385,-572.591,0.02,-3.213,0.524,0.248,110.298,0.016,NAmerica,289.432
1.116,-0.51,0.534,0.232,-49.656,0.028,-0.793,0.251,-0.071,-280.464,0.02,-0.63,0.577,0.297,-47.485,0.027,NAmerica,286.638
1.116,-0.18,0.509,0.054,-112.778,0.025,-1.016,0.005,-0.116,173.197,0.028,-0.323,0.567,0.316,-95.952,0.021,NAmerica,286.638
1.389,2.644,0.632,0.39,6006.993,0.014,-0.789,0.332,0.094,170.569,0.019,-3.07,0.611,0.364,6133.103,0.014,Europe,289.002
2.076,-52.837,0.462,-0.047,-81579.809,0.026,-0.963,-0.019,-0.078,-1257.075,0.025,-45.104,0.511,0.261,-68566.401,0.022,NAmerica,285.355
1.872,-0.973,0.163,-0.345,87.302,0.022,-1.311,0.339,0.094,-1409.113,0.022,-0.966,0.299,0.084,72.047,0.018,NAmerica,273.206
1.784,3.345,0.191,-0.092,5672.035,0.027,-0.689,0.129,-0.08,-316.39,0.019,0.102,0.263,0.069,5237.679,0.025,NAmerica,274.224
1.784,0.518,0.535,0.236,-511.078,0.018,-1.001,0.249,0.054,113.96,0.034,-0.427,0.568,0.292,-492.036,0.017,NAmerica,274.224
2.535,-0.145,0.001,-0.351,-6413.608,0.027,-2.639,0.374,0.106,-1092.071,0.019,8.221,0.227,0.048,-5383.275,0.023,NAmerica,280.113
2.535,-1.101,0.251,-0.011,-419.221,0.024,-79.873,-0.27,-2.137,-22265.698,0.02,-0.503,0.479,0.171,-379.749,0.022,NAmerica,280.113
2.535,-0.16,0.152,-0.628,-1009.49,0.023,-3.263,0.081,-0.595,-1634.784,0.019,3.421,0.373,0.126,-739.692,0.017,NAmerica,280.113
2.798,1.682,0.203,0.017,-864.005,0.035,-4.223,0.254,0.054,-5986.493,0.033,0.52,0.495,0.15,-803.389,0.032,NAmerica,284.258
1.406,2.768,0.405,0.077,-1230.942,0.019,5.511,0.493,0.229,749.047,0.019,1.636,0.386,0.149,-1182.268,0.018,NAmerica,280.207
1.406,69.639,-0.071,-2.209,-23998.086,0.02,-0.505,0.788,0.29,181.209,0.019,45.913,-0.099,-0.763,-17789.64,0.015,NAmerica,280.207
1.406,5.159,0.145,-0.652,-1899.416,0.019,-1.118,0.639,0.266,-373.985,0.026,5.017,0.119,-0.149,-1583.972,0.016,NAmerica,280.207
1.101,43.573,0.314,0.049,-12761.326,0.032,-0.91,0.356,0.04,8.381,0.043,7.62,0.323,0.098,-12429.684,0.032,NAmerica,280.374
1.101,-4.415,0.539,0.239,849.236,0.019,-1.059,0.103,0.007,-20.222,0.042,-0.588,0.413,0.17,886.988,0.02,NAmerica,280.374
0.935,0.209,0.688,0.252,178.22,0.019,-1.29,0.161,0.017,-46.891,0.043,-0.395,0.699,0.486,147.746,0.016,NAmerica,286.243
1.12,-6.223,0.563,0.208,-1479.502,0.027,-1.883,0.093,0.007,-222.71,0.049,-5.527,0.585,0.335,-1355.576,0.025,NAmerica,286.397
2.806,-0.076,-0.357,-0.239,9.523,0.049,-1.022,-0.01,-0.023,-8.533,0.036,-0.832,0.07,-0.015,8.621,0.044,Asia,280.055
2.806,-2.489,-0.212,-0.151,-21.767,0.045,-0.91,-0.055,-0.013,43.198,0.044,-1.794,-0.289,-0.184,-22.075,0.046,Asia,280.055
2.806,-4.58,-0.039,-0.07,-48.906,0.045,-1.018,0.103,0.0,-11.588,0.06,-3.179,-0.37,-0.206,-51.941,0.047,Asia,280.055
2.806,-14.889,-0.248,-0.128,-237.381,0.052,-1.053,0.107,0.008,-20.637,0.035,-9.151,-0.35,-0.163,-241.067,0.053,Asia,280.055
2.806,-1.704,-0.419,-0.313,-9.665,0.041,-1.023,0.091,0.002,-14.369,0.056,-1.36,-0.381,-0.281,-9.548,0.04,Asia,280.055
2.806,1.907,0.343,0.096,40.806,0.041,-1.027,0.12,-0.005,-8.127,0.051,0.486,-0.016,-0.05,43.994,0.045,Asia,280.055
2.806,-1.569,-0.243,-0.112,-12.22,0.063,-1.084,0.063,0.003,-34.896,0.038,-1.291,-0.327,-0.135,-12.343,0.064,Asia,280.055
